cat01_code,cat01_name,cat02_code,cat02_name,value,unit
0518900,202011,1103000000,1103000000 生産用機械工業,73,
0518900,202011,1104000000,1104000000 汎用・業務用機械工業,96.7,
0518900,202011,1105000000,1105000000 電子部品・デバイス工業,97,
0518900,202011,1106000000,1106000000 電気・情報通信機械工業,100.9,
0518900,202011,1106100000,1106100000 電気機械工業,96.8,
0518900,202011,1106200000,1106200000 情報通信機械工業,108.4,
0518900,202011,1107000000,1107000000 輸送機械工業,96.9,
0518900,202011,1108000000,1108000000 窯業・土石製品工業,90.4,
0518900,202011,1109000000,1109000000 化学工業,88,
0518900,202011,1111000000,1111000000 石油・石炭製品工業,85.8,
0518900,202011,1113000000,1113000000 パルプ・紙・紙加工品工業,89.1,
0518900,202011,1115000000,1115000000 その他工業,87.7,
0518900,202011,1115100000,1115100000 繊維工業,80.8,
0518900,202011,1115600000,1115600000 その他製品工業,92.5,
0518900,202011,4100100000,4100100000 機械工業,94.2,
0518900,202011,4100200000,4100200000 製造工業（除．機械工業）,89.7,
0518900,202011,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,83.7,
0518900,202011,4300001000,4300001000 <旧特掲>家庭用電気製品,99.8,
0518900,202011,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,96.3,
0518900,202011,4300003000,4300003000 <旧特掲>石油化学製品,84.6,
0519100,202012,1100000000,1100000000 製造工業,92.7,
0519100,202012,1101000000,1101000000 鉄鋼・非鉄金属工業,93.9,
0519100,202012,1101100000,1101100000 鉄鋼業,91.3,
0519100,202012,1101200000,1101200000 非鉄金属工業,94.1,
0519100,202012,1102000000,1102000000 金属製品工業,87.3,
0519100,202012,1103000000,1103000000 生産用機械工業,73.7,
0519100,202012,1104000000,1104000000 汎用・業務用機械工業,98.5,
0519100,202012,1105000000,1105000000 電子部品・デバイス工業,99,
0519100,202012,1106000000,1106000000 電気・情報通信機械工業,96.6,
0519100,202012,1106100000,1106100000 電気機械工業,93.6,
0519100,202012,1106200000,1106200000 情報通信機械工業,102,
0519100,202012,1107000000,1107000000 輸送機械工業,96.5,
0519100,202012,1108000000,1108000000 窯業・土石製品工業,92.2,
0519100,202012,1109000000,1109000000 化学工業,89.7,
0519100,202012,1111000000,1111000000 石油・石炭製品工業,88.6,
0519100,202012,1113000000,1113000000 パルプ・紙・紙加工品工業,88.4,
0519100,202012,1115000000,1115000000 その他工業,90.8,
0519100,202012,1115100000,1115100000 繊維工業,86.4,
0519100,202012,1115600000,1115600000 その他製品工業,94.5,
0519100,202012,4100100000,4100100000 機械工業,94.4,
0519100,202012,4100200000,4100200000 製造工業（除．機械工業）,91.1,
0519100,202012,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,85.6,
0519100,202012,4300001000,4300001000 <旧特掲>家庭用電気製品,96.6,
0519100,202012,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,96.5,
0519100,202012,4300003000,4300003000 <旧特掲>石油化学製品,86.3,
0519300,202101,1100000000,1100000000 製造工業,95.6,
0519300,202101,1101000000,1101000000 鉄鋼・非鉄金属工業,95.7,
0519300,202101,1101100000,1101100000 鉄鋼業,94.2,
0519300,202101,1101200000,1101200000 非鉄金属工業,98.1,
0519300,202101,1102000000,1102000000 金属製品工業,92.7,
0519300,202101,1103000000,1103000000 生産用機械工業,78.9,
0519300,202101,1104000000,1104000000 汎用・業務用機械工業,105.5,
0519300,202101,1105000000,1105000000 電子部品・デバイス工業,101.8,
0519300,202101,1106000000,1106000000 電気・情報通信機械工業,107.9,
0519300,202101,1106100000,1106100000 電気機械工業,105,
0519300,202101,1106200000,1106200000 情報通信機械工業,112,
0519300,202101,1107000000,1107000000 輸送機械工業,98.4,
0519300,202101,1108000000,1108000000 窯業・土石製品工業,94.3,
0519300,202101,1109000000,1109000000 化学工業,93.2,
0519300,202101,1111000000,1111000000 石油・石炭製品工業,86.8,
0519300,202101,1113000000,1113000000 パルプ・紙・紙加工品工業,91.1,
0519300,202101,1115000000,1115000000 その他工業,90.7,
0519300,202101,1115100000,1115100000 繊維工業,84.5,
0519300,202101,1115600000,1115600000 その他製品工業,95.5,
0519300,202101,4100100000,4100100000 機械工業,97.4,
0519300,202101,4100200000,4100200000 製造工業（除．機械工業）,93.5,
0519300,202101,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,91,
0519300,202101,4300001000,4300001000 <旧特掲>家庭用電気製品,100.5,
0519300,202101,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,97.6,
0519300,202101,4300003000,4300003000 <旧特掲>石油化学製品,88,
0519500,202102,1100000000,1100000000 製造工業,93.5,
0519500,202102,1101000000,1101000000 鉄鋼・非鉄金属工業,95.3,
0519500,202102,1101100000,1101100000 鉄鋼業,94.8,
0519500,202102,1101200000,1101200000 非鉄金属工業,93.4,
0519500,202102,1102000000,1102000000 金属製品工業,93.1,
0519500,202102,1103000000,1103000000 生産用機械工業,80,
0519500,202102,1104000000,1104000000 汎用・業務用機械工業,107.2,
0519500,202102,1105000000,1105000000 電子部品・デバイス工業,100.8,
0519500,202102,1106000000,1106000000 電気・情報通信機械工業,102.6,
0519500,202102,1106100000,1106100000 電気機械工業,99.7,
0519500,202102,1106200000,1106200000 情報通信機械工業,109.4,
0519500,202102,1107000000,1107000000 輸送機械工業,91.2,
0519500,202102,1108000000,1108000000 窯業・土石製品工業,92.8,
0519500,202102,1109000000,1109000000 化学工業,90.9,
0519500,202102,1111000000,1111000000 石油・石炭製品工業,83.4,
0519500,202102,1113000000,1113000000 パルプ・紙・紙加工品工業,89.1,
0519500,202102,1115000000,1115000000 その他工業,89.3,
0519500,202102,1115100000,1115100000 繊維工業,85,
0519500,202102,1115600000,1115600000 その他製品工業,91.8,
0519500,202102,4100100000,4100100000 機械工業,95.1,
0519500,202102,4100200000,4100200000 製造工業（除．機械工業）,91.8,
0519500,202102,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,91.6,
0519500,202102,4300001000,4300001000 <旧特掲>家庭用電気製品,98.2,
0519500,202102,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,89.7,
0519500,202102,4300003000,4300003000 <旧特掲>石油化学製品,87.9,
0519700,202103,1100000000,1100000000 製造工業,97,
0519700,202103,1101000000,1101000000 鉄鋼・非鉄金属工業,96.8,
0519700,202103,1101100000,1101100000 鉄鋼業,96,
0519700,202103,1101200000,1101200000 非鉄金属工業,99.9,
0519700,202103,1102000000,1102000000 金属製品工業,94.2,
0519700,202103,1103000000,1103000000 生産用機械工業,80.4,
0519700,202103,1104000000,1104000000 汎用・業務用機械工業,107.8,
0519700,202103,1105000000,1105000000 電子部品・デバイス工業,104,
0519700,202103,1106000000,1106000000 電気・情報通信機械工業,100.3,
0519700,202103,1106100000,1106100000 電気機械工業,100,
0519700,202103,1106200000,1106200000 情報通信機械工業,103.8,
0519700,202103,1107000000,1107000000 輸送機械工業,101.1,
0519700,202103,1108000000,1108000000 窯業・土石製品工業,94.9,
0519700,202103,1109000000,1109000000 化学工業,95.9,
0519700,202103,1111000000,1111000000 石油・石炭製品工業,82.7,
0519700,202103,1113000000,1113000000 パルプ・紙・紙加工品工業,89.9,
0519700,202103,1115000000,1115000000 その他工業,93,
0519700,202103,1115100000,1115100000 繊維工業,86,
0519700,202103,1115600000,1115600000 その他製品工業,97.6,
0519700,202103,4100100000,4100100000 機械工業,98.3,
0519700,202103,4100200000,4100200000 製造工業（除．機械工業）,93.9,
0519700,202103,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,92.2,
0519700,202103,4300001000,4300001000 <旧特掲>家庭用電気製品,97.4,
0519700,202103,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,100.5,
0519700,202103,4300003000,4300003000 <旧特掲>石油化学製品,92.6,
0519900,202104,1100000000,1100000000 製造工業,97.5,
0519900,202104,1101000000,1101000000 鉄鋼・非鉄金属工業,97,
0519900,202104,1101100000,1101100000 鉄鋼業,96,
0519900,202104,1101200000,1101200000 非鉄金属工業,99.8,
0519900,202104,1102000000,1102000000 金属製品工業,93.7,
0519900,202104,1103000000,1103000000 生産用機械工業,90.8,
0519900,202104,1104000000,1104000000 汎用・業務用機械工業,114.5,
0519900,202104,1105000000,1105000000 電子部品・デバイス工業,103.3,
0519900,202104,1106000000,1106000000 電気・情報通信機械工業,102.4,
0519900,202104,1106100000,1106100000 電気機械工業,102.9,
0519900,202104,1106200000,1106200000 情報通信機械工業,99,
0519900,202104,1107000000,1107000000 輸送機械工業,100,
0519900,202104,1108000000,1108000000 窯業・土石製品工業,94.9,
0519900,202104,1109000000,1109000000 化学工業,96.4,
0519900,202104,1111000000,1111000000 石油・石炭製品工業,84.9,
0519900,202104,1113000000,1113000000 パルプ・紙・紙加工品工業,94.1,
0519900,202104,1115000000,1115000000 その他工業,93.3,
0519900,202104,1115100000,1115100000 繊維工業,86.1,
0519900,202104,1115600000,1115600000 その他製品工業,97.9,
0519900,202104,4100100000,4100100000 機械工業,99.1,
0519900,202104,4100200000,4100200000 製造工業（除．機械工業）,94.3,
0519900,202104,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,100.9,
0519900,202104,4300001000,4300001000 <旧特掲>家庭用電気製品,97.9,
0519900,202104,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,99.9,
0519900,202104,4300003000,4300003000 <旧特掲>石油化学製品,94.5,
0520100,202105,1100000000,1100000000 製造工業,91.9,
0520100,202105,1101000000,1101000000 鉄鋼・非鉄金属工業,96.4,
0520100,202105,1101100000,1101100000 鉄鋼業,96.8,
0520100,202105,1101200000,1101200000 非鉄金属工業,93.7,
0520100,202105,1102000000,1102000000 金属製品工業,94.4,
0520100,202105,1103000000,1103000000 生産用機械工業,86.9,
0520100,202105,1104000000,1104000000 汎用・業務用機械工業,110.1,
0520100,202105,1105000000,1105000000 電子部品・デバイス工業,104.3,
0520100,202105,1106000000,1106000000 電気・情報通信機械工業,96.8,
0520100,202105,1106100000,1106100000 電気機械工業,96.6,
0520100,202105,1106200000,1106200000 情報通信機械工業,96.7,
0520100,202105,1107000000,1107000000 輸送機械工業,80.7,
0520100,202105,1108000000,1108000000 窯業・土石製品工業,95.2,
0520100,202105,1109000000,1109000000 化学工業,98.5,
0520100,202105,1111000000,1111000000 石油・石炭製品工業,85.7,
0520100,202105,1113000000,1113000000 パルプ・紙・紙加工品工業,91.6,
0520100,202105,1115000000,1115000000 その他工業,92.2,
0520100,202105,1115100000,1115100000 繊維工業,87.4,
0520100,202105,1115600000,1115600000 その他製品工業,94.4,
0520100,202105,4100100000,4100100000 機械工業,90.9,
0520100,202105,4100200000,4100200000 製造工業（除．機械工業）,94.4,
0520100,202105,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,97.1,
0520100,202105,4300001000,4300001000 <旧特掲>家庭用電気製品,91.1,
0520100,202105,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,78.6,
0520100,202105,4300003000,4300003000 <旧特掲>石油化学製品,96.6,
0520300,202106,1100000000,1100000000 製造工業,96.5,
0520300,202106,1101000000,1101000000 鉄鋼・非鉄金属工業,97.3,
0520300,202106,1101100000,1101100000 鉄鋼業,97.3,
0520300,202106,1101200000,1101200000 非鉄金属工業,99,
0520300,202106,1102000000,1102000000 金属製品工業,94.2,
0520300,202106,1103000000,1103000000 生産用機械工業,86.7,
0520300,202106,1104000000,1104000000 汎用・業務用機械工業,115,
0520300,202106,1105000000,1105000000 電子部品・デバイス工業,105.6,
0520300,202106,1106000000,1106000000 電気・情報通信機械工業,98.8,
0520300,202106,1106100000,1106100000 電気機械工業,97.2,
0520300,202106,1106200000,1106200000 情報通信機械工業,100.5,
0520300,202106,1107000000,1107000000 輸送機械工業,92.3,
0520300,202106,1108000000,1108000000 窯業・土石製品工業,95.7,
0520300,202106,1109000000,1109000000 化学工業,98.9,
0520300,202106,1111000000,1111000000 石油・石炭製品工業,86.9,
0520300,202106,1113000000,1113000000 パルプ・紙・紙加工品工業,90.2,
0520300,202106,1115000000,1115000000 その他工業,93.9,
0520300,202106,1115100000,1115100000 繊維工業,87.7,
0520300,202106,1115600000,1115600000 その他製品工業,98,
0520300,202106,4100100000,4100100000 機械工業,96.6,
0520300,202106,4100200000,4100200000 製造工業（除．機械工業）,95.2,
0520300,202106,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,98.6,
0520300,202106,4300001000,4300001000 <旧特掲>家庭用電気製品,90,
0520300,202106,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,91.2,
0520300,202106,4300003000,4300003000 <旧特掲>石油化学製品,95.6,
0520500,202107,1100000000,1100000000 製造工業,94.6,
0520500,202107,1101000000,1101000000 鉄鋼・非鉄金属工業,98,
0520500,202107,1101100000,1101100000 鉄鋼業,98.5,
0520500,202107,1101200000,1101200000 非鉄金属工業,98.3,
0520500,202107,1102000000,1102000000 金属製品工業,92.4,
0520500,202107,1103000000,1103000000 生産用機械工業,87.2,
0520500,202107,1104000000,1104000000 汎用・業務用機械工業,113.5,
0520500,202107,1105000000,1105000000 電子部品・デバイス工業,106.3,
0520500,202107,1106000000,1106000000 電気・情報通信機械工業,92.5,
0520500,202107,1106100000,1106100000 電気機械工業,90.8,
0520500,202107,1106200000,1106200000 情報通信機械工業,95.4,
0520500,202107,1107000000,1107000000 輸送機械工業,90.2,
0520500,202107,1108000000,1108000000 窯業・土石製品工業,92.8,
0520500,202107,1109000000,1109000000 化学工業,95.8,
0520500,202107,1111000000,1111000000 石油・石炭製品工業,86.2,
0520500,202107,1113000000,1113000000 パルプ・紙・紙加工品工業,91.9,
0520500,202107,1115000000,1115000000 その他工業,94.6,
0520500,202107,1115100000,1115100000 繊維工業,89.2,
0520500,202107,1115600000,1115600000 その他製品工業,97.9,
0520500,202107,4100100000,4100100000 機械工業,94.5,
0520500,202107,4100200000,4100200000 製造工業（除．機械工業）,95,
0520500,202107,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,98.1,
0520500,202107,4300001000,4300001000 <旧特掲>家庭用電気製品,82.7,
0520500,202107,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,88.3,
0520500,202107,4300003000,4300003000 <旧特掲>石油化学製品,92.2,
0520700,202108,1100000000,1100000000 製造工業,92,
0520700,202108,1101000000,1101000000 鉄鋼・非鉄金属工業,97,
0520700,202108,1101100000,1101100000 鉄鋼業,96.7,
0520700,202108,1101200000,1101200000 非鉄金属工業,97.8,
0520700,202108,1102000000,1102000000 金属製品工業,92,
0520700,202108,1103000000,1103000000 生産用機械工業,85.8,
0520700,202108,1104000000,1104000000 汎用・業務用機械工業,112.2,
0520700,202108,1105000000,1105000000 電子部品・デバイス工業,107,
0520700,202108,1106000000,1106000000 電気・情報通信機械工業,85.4,
0520700,202108,1106100000,1106100000 電気機械工業,87,
0520700,202108,1106200000,1106200000 情報通信機械工業,81.8,
0520700,202108,1107000000,1107000000 輸送機械工業,74.9,
0520700,202108,1108000000,1108000000 窯業・土石製品工業,96.1,
0520700,202108,1109000000,1109000000 化学工業,96.8,
0520700,202108,1111000000,1111000000 石油・石炭製品工業,91,
0520700,202108,1113000000,1113000000 パルプ・紙・紙加工品工業,91.3,
0520700,202108,1115000000,1115000000 その他工業,93.6,
0520700,202108,1115100000,1115100000 繊維工業,88.8,
0520700,202108,1115600000,1115600000 その他製品工業,97.4,
0520700,202108,4100100000,4100100000 機械工業,89,
0520700,202108,4100200000,4100200000 製造工業（除．機械工業）,95.1,
0520700,202108,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,96,
0520700,202108,4300001000,4300001000 <旧特掲>家庭用電気製品,81.9,
0520700,202108,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,73.8,
0520700,202108,4300003000,4300003000 <旧特掲>石油化学製品,94.3,
0520900,202109,1100000000,1100000000 製造工業,84.8,
0520900,202109,1101000000,1101000000 鉄鋼・非鉄金属工業,97.9,
0520900,202109,1101100000,1101100000 鉄鋼業,99.5,
0520900,202109,1101200000,1101200000 非鉄金属工業,94.5,
0520900,202109,1102000000,1102000000 金属製品工業,92.6,
0520900,202109,1103000000,1103000000 生産用機械工業,86.3,
0520900,202109,1104000000,1104000000 汎用・業務用機械工業,112.2,
0520900,202109,1105000000,1105000000 電子部品・デバイス工業,104.6,
0520900,202109,1106000000,1106000000 電気・情報通信機械工業,86.9,
0520900,202109,1106100000,1106100000 電気機械工業,89.3,
0520900,202109,1106200000,1106200000 情報通信機械工業,86.5,
0520900,202109,1107000000,1107000000 輸送機械工業,54.5,
0520900,202109,1108000000,1108000000 窯業・土石製品工業,85.8,
0520900,202109,1109000000,1109000000 化学工業,99.1,
0520900,202109,1111000000,1111000000 石油・石炭製品工業,92.1,
0520900,202109,1113000000,1113000000 パルプ・紙・紙加工品工業,91.3,
0520900,202109,1115000000,1115000000 その他工業,92,
0520900,202109,1115100000,1115100000 繊維工業,89.7,
0520900,202109,1115600000,1115600000 その他製品工業,93.6,
0520900,202109,4100100000,4100100000 機械工業,77.4,
0520900,202109,4100200000,4100200000 製造工業（除．機械工業）,95.3,
0520900,202109,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,97.3,
0520900,202109,4300001000,4300001000 <旧特掲>家庭用電気製品,76.5,
0520900,202109,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,52.2,
0520900,202109,4300003000,4300003000 <旧特掲>石油化学製品,99.6,
0521100,202110,1100000000,1100000000 製造工業,91.3,
0521100,202110,1101000000,1101000000 鉄鋼・非鉄金属工業,96.6,
0521100,202110,1101100000,1101100000 鉄鋼業,97.5,
0521100,202110,1101200000,1101200000 非鉄金属工業,96.3,
0521100,202110,1102000000,1102000000 金属製品工業,89.9,
0521100,202110,1103000000,1103000000 生産用機械工業,87.9,
0521100,202110,1104000000,1104000000 汎用・業務用機械工業,113.4,
0521100,202110,1105000000,1105000000 電子部品・デバイス工業,102.7,
0521100,202110,1106000000,1106000000 電気・情報通信機械工業,92.1,
0521100,202110,1106100000,1106100000 電気機械工業,92.4,
0521100,202110,1106200000,1106200000 情報通信機械工業,90.2,
0521100,202110,1107000000,1107000000 輸送機械工業,66.9,
0521100,202110,1108000000,1108000000 窯業・土石製品工業,85.3,
0521100,202110,1109000000,1109000000 化学工業,96.8,
0521100,202110,1111000000,1111000000 石油・石炭製品工業,91.4,
0521100,202110,1113000000,1113000000 パルプ・紙・紙加工品工業,92.4,
0521100,202110,1115000000,1115000000 その他工業,92.4,
0521100,202110,1115100000,1115100000 繊維工業,89.3,
0521100,202110,1115600000,1115600000 その他製品工業,95,
0521100,202110,4100100000,4100100000 機械工業,89.2,
0521100,202110,4100200000,4100200000 製造工業（除．機械工業）,94.6,
0521100,202110,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,99.3,
0521100,202110,4300001000,4300001000 <旧特掲>家庭用電気製品,86.7,
0521100,202110,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,65,
0521100,202110,4300003000,4300003000 <旧特掲>石油化学製品,95.6,
0521300,202111,1100000000,1100000000 製造工業,96.5,
0521300,202111,1101000000,1101000000 鉄鋼・非鉄金属工業,98.7,
0521300,202111,1101100000,1101100000 鉄鋼業,99.1,
0521300,202111,1101200000,1101200000 非鉄金属工業,98.3,
0521300,202111,1102000000,1102000000 金属製品工業,94.5,
0521300,202111,1103000000,1103000000 生産用機械工業,92.6,
0521300,202111,1104000000,1104000000 汎用・業務用機械工業,113.5,
0521300,202111,1105000000,1105000000 電子部品・デバイス工業,105.4,
0521300,202111,1106000000,1106000000 電気・情報通信機械工業,91.1,
0521300,202111,1106100000,1106100000 電気機械工業,91.2,
0521300,202111,1106200000,1106200000 情報通信機械工業,90,
0521300,202111,1107000000,1107000000 輸送機械工業,95.3,
0521300,202111,1108000000,1108000000 窯業・土石製品工業,91.6,
0521300,202111,1109000000,1109000000 化学工業,96,
0521300,202111,1111000000,1111000000 石油・石炭製品工業,88.4,
0521300,202111,1113000000,1113000000 パルプ・紙・紙加工品工業,91.3,
0521300,202111,1115000000,1115000000 その他工業,92.8,
0521300,202111,1115100000,1115100000 繊維工業,88.1,
0521300,202111,1115600000,1115600000 その他製品工業,96.7,
0521300,202111,4100100000,4100100000 機械工業,98,
0521300,202111,4100200000,4100200000 製造工業（除．機械工業）,95.3,
0521300,202111,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,101.4,
0521300,202111,4300001000,4300001000 <旧特掲>家庭用電気製品,82.2,
0521300,202111,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,93.6,
0521300,202111,4300003000,4300003000 <旧特掲>石油化学製品,94,
0521500,202112,1100000000,1100000000 製造工業,96.3,
0521500,202112,1101000000,1101000000 鉄鋼・非鉄金属工業,98.3,
0521500,202112,1101100000,1101100000 鉄鋼業,98.3,
0521500,202112,1101200000,1101200000 非鉄金属工業,97.3,
0521500,202112,1102000000,1102000000 金属製品工業,93.8,
0521500,202112,1103000000,1103000000 生産用機械工業,89.5,
0521500,202112,1104000000,1104000000 汎用・業務用機械工業,111.8,
0521500,202112,1105000000,1105000000 電子部品・デバイス工業,103.7,
0521500,202112,1106000000,1106000000 電気・情報通信機械工業,91,
0521500,202112,1106100000,1106100000 電気機械工業,89,
0521500,202112,1106200000,1106200000 情報通信機械工業,96.6,
0521500,202112,1107000000,1107000000 輸送機械工業,97.1,
0521500,202112,1108000000,1108000000 窯業・土石製品工業,92.9,
0521500,202112,1109000000,1109000000 化学工業,96.2,
0521500,202112,1111000000,1111000000 石油・石炭製品工業,90.3,
0521500,202112,1113000000,1113000000 パルプ・紙・紙加工品工業,92.4,
0521500,202112,1115000000,1115000000 その他工業,93.2,
0521500,202112,1115100000,1115100000 繊維工業,88.3,
0521500,202112,1115600000,1115600000 その他製品工業,98.7,
0521500,202112,4100100000,4100100000 機械工業,97,
0521500,202112,4100200000,4100200000 製造工業（除．機械工業）,95.5,
0521500,202112,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,99.6,
0521500,202112,4300001000,4300001000 <旧特掲>家庭用電気製品,82.5,
0521500,202112,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,95.8,
0521500,202112,4300003000,4300003000 <旧特掲>石油化学製品,94.5,
0521700,202201,1100000000,1100000000 製造工業,92.8,
0521700,202201,1101000000,1101000000 鉄鋼・非鉄金属工業,94.5,
0521700,202201,1101100000,1101100000 鉄鋼業,92.8,
0521700,202201,1101200000,1101200000 非鉄金属工業,97.5,
0521700,202201,1102000000,1102000000 金属製品工業,96,
0521700,202201,1103000000,1103000000 生産用機械工業,93.7,
0521700,202201,1104000000,1104000000 汎用・業務用機械工業,110.9,
0521700,202201,1105000000,1105000000 電子部品・デバイス工業,103,
0521700,202201,1106000000,1106000000 電気・情報通信機械工業,94.7,
0521700,202201,1106100000,1106100000 電気機械工業,96,
0521700,202201,1106200000,1106200000 情報通信機械工業,90.1,
0521700,202201,1107000000,1107000000 輸送機械工業,82.9,
0521700,202201,1108000000,1108000000 窯業・土石製品工業,94.2,
0521700,202201,1109000000,1109000000 化学工業,93.3,
0521700,202201,1111000000,1111000000 石油・石炭製品工業,90,
0521700,202201,1113000000,1113000000 パルプ・紙・紙加工品工業,92.2,
0521700,202201,1115000000,1115000000 その他工業,94.3,
0521700,202201,1115100000,1115100000 繊維工業,90,
0521700,202201,1115600000,1115600000 その他製品工業,97.5,
0521700,202201,4100100000,4100100000 機械工業,92.1,
0521700,202201,4100200000,4100200000 製造工業（除．機械工業）,94.2,
0521700,202201,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,101.9,
0521700,202201,4300001000,4300001000 <旧特掲>家庭用電気製品,90.6,
0521700,202201,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,81.7,
0521700,202201,4300003000,4300003000 <旧特掲>石油化学製品,87.9,
0521900,202202,1100000000,1100000000 製造工業,94.2,
0521900,202202,1101000000,1101000000 鉄鋼・非鉄金属工業,93.9,
0521900,202202,1101100000,1101100000 鉄鋼業,92.6,
0521900,202202,1101200000,1101200000 非鉄金属工業,93.8,
0521900,202202,1102000000,1102000000 金属製品工業,92.3,
0521900,202202,1103000000,1103000000 生産用機械工業,91.3,
0521900,202202,1104000000,1104000000 汎用・業務用機械工業,109.4,
0521900,202202,1105000000,1105000000 電子部品・デバイス工業,99.1,
0521900,202202,1106000000,1106000000 電気・情報通信機械工業,90.8,
0521900,202202,1106100000,1106100000 電気機械工業,92.9,
0521900,202202,1106200000,1106200000 情報通信機械工業,86.8,
0521900,202202,1107000000,1107000000 輸送機械工業,94,
0521900,202202,1108000000,1108000000 窯業・土石製品工業,94.6,
0521900,202202,1109000000,1109000000 化学工業,89.9,
0521900,202202,1111000000,1111000000 石油・石炭製品工業,91.6,
0521900,202202,1113000000,1113000000 パルプ・紙・紙加工品工業,93,
0521900,202202,1115000000,1115000000 その他工業,94.3,
0521900,202202,1115100000,1115100000 繊維工業,89.4,
0521900,202202,1115600000,1115600000 その他製品工業,97,
0521900,202202,4100100000,4100100000 機械工業,96,
0521900,202202,4100200000,4100200000 製造工業（除．機械工業）,92.4,
0521900,202202,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,98.9,
0521900,202202,4300001000,4300001000 <旧特掲>家庭用電気製品,85.3,
0521900,202202,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,92.7,
0521900,202202,4300003000,4300003000 <旧特掲>石油化学製品,87.7,
0522100,202203,1100000000,1100000000 製造工業,92.7,
0522100,202203,1101000000,1101000000 鉄鋼・非鉄金属工業,94.4,
0522100,202203,1101100000,1101100000 鉄鋼業,92.1,
0522100,202203,1101200000,1101200000 非鉄金属工業,100.5,
0522100,202203,1102000000,1102000000 金属製品工業,88.7,
0522100,202203,1103000000,1103000000 生産用機械工業,92.1,
0522100,202203,1104000000,1104000000 汎用・業務用機械工業,110.1,
0522100,202203,1105000000,1105000000 電子部品・デバイス工業,95.6,
0522100,202203,1106000000,1106000000 電気・情報通信機械工業,94.8,
0522100,202203,1106100000,1106100000 電気機械工業,96.5,
0522100,202203,1106200000,1106200000 情報通信機械工業,93.3,
0522100,202203,1107000000,1107000000 輸送機械工業,88.1,
0522100,202203,1108000000,1108000000 窯業・土石製品工業,88.9,
0522100,202203,1109000000,1109000000 化学工業,89.4,
0522100,202203,1111000000,1111000000 石油・石炭製品工業,90.7,
0522100,202203,1113000000,1113000000 パルプ・紙・紙加工品工業,92.8,
0522100,202203,1115000000,1115000000 その他工業,94.1,
0522100,202203,1115100000,1115100000 繊維工業,88.8,
0522100,202203,1115600000,1115600000 その他製品工業,97.4,
0522100,202203,4100100000,4100100000 機械工業,93.3,
0522100,202203,4100200000,4100200000 製造工業（除．機械工業）,90.5,
0522100,202203,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,99.9,
0522100,202203,4300001000,4300001000 <旧特掲>家庭用電気製品,89,
0522100,202203,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,87.2,
0522100,202203,4300003000,4300003000 <旧特掲>石油化学製品,81.7,
0522300,202204,1100000000,1100000000 製造工業,92.7,
0522300,202204,1101000000,1101000000 鉄鋼・非鉄金属工業,94.7,
0522300,202204,1101100000,1101100000 鉄鋼業,91.9,
0522300,202204,1101200000,1101200000 非鉄金属工業,100.8,
0522300,202204,1102000000,1102000000 金属製品工業,90.8,
0522300,202204,1103000000,1103000000 生産用機械工業,89.8,
0522300,202204,1104000000,1104000000 汎用・業務用機械工業,111.2,
0522300,202204,1105000000,1105000000 電子部品・デバイス工業,109.8,
0522300,202204,1106000000,1106000000 電気・情報通信機械工業,94,
0522300,202204,1106100000,1106100000 電気機械工業,93.1,
0522300,202204,1106200000,1106200000 情報通信機械工業,95.5,
0522300,202204,1107000000,1107000000 輸送機械工業,88,
0522300,202204,1108000000,1108000000 窯業・土石製品工業,91.9,
