tab_code,tab_name,cat01_code,cat01_name,cat02_code,cat02_name,cat03_code,cat03_name,cat04_code,cat04_name,area_code,area_name,time_code,time_name,value,unit
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2025000709,2025年7～9月期,5165,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2025001012,2025年10～12月期,5170,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2026000103,2026年1～3月期,5134,万人
06,15歳以上人口,00,15歳以上人口,00,総数,2,女,05,うち卒業,00000,全国,2026000406,2026年4～6月期,5167,万人
06,15歳以上人口,00,15歳以上人口,07,65歳以上,0,総数,00,総数,00000,全国,2018000103,2018年1～3月期,3532,万人
06,15歳以上人口,00,15歳以上人口,07,65歳以上,0,総数,00,総数,00000,全国,2018000406,2018年4～6月期,3543,万人
06,15歳以上人口,00,15歳以上人口,07,65歳以上,0,総数,00,総数,00000,全国,2018000709,2018年7～9月期,3553,万人
06,15歳以上人口,00,15歳以上人口,07,65歳以上,0,総数,00,総数,00000,全国,2018001012,2018年10～12月期,3560,万人
06,15歳以上人口,00,15歳以上人口,07,65歳以上,0,総数,00,総数,00000,全国,2019000103,2019年1～3月期,3570,万人
06,15歳以上人口,00,15歳以上人口,07,65歳以上,0,総数,00,総数,00000,全国,2019000406,2019年4～6月期,3577,万人
06,15歳以上人口,00,15歳以上人口,07,65歳以上,0,総数,00,総数,00000,全国,2019000709,2019年7～9月期,3585,万人
06,15歳以上人口,00,15歳以上人口,07,65歳以上,0,総数,00,総数,00000,全国,2019001012,2019年10～12月期,3591,万人
06,15歳以上人口,00,15歳以上人口,07,65歳以上,0,総数,00,総数,00000,全国,2020000103,2020年1～3月期,3600,万人
06,15歳以上人口,00,15歳以上人口,07,65歳以上,0,総数,00,総数,00000,全国,2020000406,2020年4～6月期,3608,万人
06,15歳以上人口,00,15歳以上人口,07,65歳以上,0,総数,00,総数,00000,全国,2020000709,2020年7～9月期,3614,万人
06,15歳以上人口,00,15歳以上人口,07,65歳以上,0,総数,00,総数,00000,全国,2020001012,2020年10～12月期,3620,万人
06,15歳以上人口,00,15歳以上人口,07,65歳以上,0,総数,00,総数,00000,全国,2021000103,2021年1～3月期,3627,万人
06,15歳以上人口,00,15歳以上人口,07,65歳以上,0,総数,00,総数,00000,全国,2021000406,2021年4～6月期,3632,万人
