cat01_code,cat01_name,cat02_code,cat02_name,area_code,area_name,time_code,time_name,value,unit
30301000,30301_原油及び粗油,140,1月_金額,50149,149_イエメン,2013000000,2013年,1544172,千円
30301000,30301_原油及び粗油,140,1月_金額,50149,149_イエメン,2012000000,2012年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50149,149_イエメン,2011000000,2011年,3767334,千円
30301000,30301_原油及び粗油,140,1月_金額,50150,150_アゼルバイジャン,2012000000,2012年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50153,153_カザフスタン,2015000000,2015年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50153,153_カザフスタン,2014000000,2014年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50153,153_カザフスタン,2013000000,2013年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50202,202_ノルウェー,2014000000,2014年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50202,202_ノルウェー,2013000000,2013年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50205,205_英国,2012000000,2012年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50205,205_英国,2011000000,2011年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50213,213_ドイツ,2014000000,2014年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50224,224_ロシア,2015000000,2015年,73720761,千円
30301000,30301_原油及び粗油,140,1月_金額,50224,224_ロシア,2014000000,2014年,77166509,千円
30301000,30301_原油及び粗油,140,1月_金額,50224,224_ロシア,2013000000,2013年,65784136,千円
30301000,30301_原油及び粗油,140,1月_金額,50224,224_ロシア,2012000000,2012年,50788049,千円
30301000,30301_原油及び粗油,140,1月_金額,50224,224_ロシア,2011000000,2011年,68487644,千円
30301000,30301_原油及び粗油,140,1月_金額,50304,304_アメリカ合衆国,2015000000,2015年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50304,304_アメリカ合衆国,2014000000,2014年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50305,305_メキシコ,2015000000,2015年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50305,305_メキシコ,2014000000,2014年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50315,315_バハマ,2015000000,2015年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50315,315_バハマ,2013000000,2013年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50401,401_コロンビア,2015000000,2015年,6177247,千円
30301000,30301_原油及び粗油,140,1月_金額,50401,401_コロンビア,2014000000,2014年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50401,401_コロンビア,2011000000,2011年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50402,402_ベネズエラ,2015000000,2015年,1915828,千円
30301000,30301_原油及び粗油,140,1月_金額,50402,402_ベネズエラ,2014000000,2014年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50402,402_ベネズエラ,2013000000,2013年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50402,402_ベネズエラ,2012000000,2012年,4554702,千円
30301000,30301_原油及び粗油,140,1月_金額,50406,406_エクアドル,2015000000,2015年,6805386,千円
30301000,30301_原油及び粗油,140,1月_金額,50406,406_エクアドル,2014000000,2014年,8218593,千円
30301000,30301_原油及び粗油,140,1月_金額,50406,406_エクアドル,2013000000,2013年,3392689,千円
30301000,30301_原油及び粗油,140,1月_金額,50406,406_エクアドル,2012000000,2012年,7485627,千円
30301000,30301_原油及び粗油,140,1月_金額,50406,406_エクアドル,2011000000,2011年,4367856,千円
30301000,30301_原油及び粗油,140,1月_金額,50410,410_ブラジル,2014000000,2014年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50413,413_アルゼンチン,2012000000,2012年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50503,503_アルジェリア,2013000000,2013年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50503,503_アルジェリア,2011000000,2011年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50505,505_リビア,2014000000,2014年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50505,505_リビア,2013000000,2013年,5418429,千円
30301000,30301_原油及び粗油,140,1月_金額,50505,505_リビア,2012000000,2012年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50507,507_スーダン,2015000000,2015年,2473098,千円
30301000,30301_原油及び粗油,140,1月_金額,50507,507_スーダン,2014000000,2014年,974375,千円
30301000,30301_原油及び粗油,140,1月_金額,50507,507_スーダン,2013000000,2013年,2952710,千円
30301000,30301_原油及び粗油,140,1月_金額,50507,507_スーダン,2012000000,2012年,7227324,千円
30301000,30301_原油及び粗油,140,1月_金額,50507,507_スーダン,2011000000,2011年,20271291,千円
30301000,30301_原油及び粗油,140,1月_金額,50524,524_ナイジェリア,2014000000,2014年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50524,524_ナイジェリア,2013000000,2013年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50524,524_ナイジェリア,2012000000,2012年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50524,524_ナイジェリア,2011000000,2011年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50527,527_カメルーン,2013000000,2013年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50528,528_チャド,2015000000,2015年,4446190,千円
30301000,30301_原油及び粗油,140,1月_金額,50528,528_チャド,2014000000,2014年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50528,528_チャド,2013000000,2013年,379948,千円
30301000,30301_原油及び粗油,140,1月_金額,50528,528_チャド,2012000000,2012年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50530,530_赤道ギニア,2012000000,2012年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50531,531_ガボン,2015000000,2015年,11854182,千円
30301000,30301_原油及び粗油,140,1月_金額,50531,531_ガボン,2014000000,2014年,27154306,千円
30301000,30301_原油及び粗油,140,1月_金額,50531,531_ガボン,2013000000,2013年,25847305,千円
30301000,30301_原油及び粗油,140,1月_金額,50531,531_ガボン,2012000000,2012年,4232634,千円
30301000,30301_原油及び粗油,140,1月_金額,50531,531_ガボン,2011000000,2011年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50535,535_アンゴラ,2015000000,2015年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50535,535_アンゴラ,2014000000,2014年,14965533,千円
