scenario,variable,year,quarter,value,variant
9,LE,2019,2,0.19916692099830602,a_ECM有効
9,LE,2019,3,0.199206219275605,a_ECM有効
9,LE,2019,4,0.20202433509803885,a_ECM有効
9,LE,2020,1,0.191923340574629,a_ECM有効
9,LE,2020,2,0.15427107991277111,a_ECM有効
9,LE,2020,3,0.16667501434195486,a_ECM有効
9,LE,2020,4,0.1719018194043187,a_ECM有効
9,LF,2018,1,0.03320417425911604,a_ECM有効
9,LF,2018,2,0.08416550552405866,a_ECM有効
9,LF,2018,3,0.11998654976050904,a_ECM有効
9,LF,2018,4,0.1330465746889553,a_ECM有効
9,LF,2019,1,0.1711046764967028,a_ECM有効
9,LF,2019,2,0.18224681447094326,a_ECM有効
9,LF,2019,3,0.18045339246250958,a_ECM有効
9,LF,2019,4,0.18202560965960846,a_ECM有効
9,LF,2020,1,0.17168111299694644,a_ECM有効
9,LF,2020,2,0.1340452968211725,a_ECM有効
9,LF,2020,3,0.14781237912484535,a_ECM有効
9,LF,2020,4,0.15445653915995283,a_ECM有効
9,LH,2018,1,0.007633575072096832,a_ECM有効
9,LH,2018,2,0.023779635794363152,a_ECM有効
9,LH,2018,3,0.08664645577680652,a_ECM有効
9,LH,2018,4,0.0943987772776822,a_ECM有効
9,LH,2019,1,0.10397172447955683,a_ECM有効
9,LH,2019,2,0.10396300060619978,a_ECM有効
9,LH,2019,3,0.08400500392637955,a_ECM有効
9,LH,2019,4,0.06317661371730843,a_ECM有効
9,LH,2020,1,0.04284598102373138,a_ECM有効
9,LH,2020,2,0.0014767428315742848,a_ECM有効
9,LH,2020,3,0.004236905977950123,a_ECM有効
9,LH,2020,4,0.004096826733102077,a_ECM有効
9,UR,2018,1,0.0003106333695090946,a_ECM有効
9,UR,2018,2,0.00035974607512612167,a_ECM有効
9,UR,2018,3,-0.004954083807596543,a_ECM有効
9,UR,2018,4,-0.00919500187965161,a_ECM有効
9,UR,2019,1,-0.012959766259427408,a_ECM有効
9,UR,2019,2,-0.016456825639689754,a_ECM有効
9,UR,2019,3,-0.018338935488075858,a_ECM有効
9,UR,2019,4,-0.019503234470724884,a_ECM有効
9,UR,2020,1,-0.019690539511605376,a_ECM有効
9,UR,2020,2,-0.019626193544387327,a_ECM有効
9,UR,2020,3,-0.01831513521390926,a_ECM有効
9,UR,2020,4,-0.01688608523780788,a_ECM有効
9,CUX,2018,1,-0.0286816334244544,a_ECM有効
9,CUX,2018,2,-0.01951083327026426,a_ECM有効
9,CUX,2018,3,0.4749439893253049,a_ECM有効
9,CUX,2018,4,0.6338043899863477,a_ECM有効
9,CUX,2019,1,0.7864834548967359,a_ECM有効
9,CUX,2019,2,0.9267178991782421,a_ECM有効
9,CUX,2019,3,0.9502832879347389,a_ECM有効
9,CUX,2019,4,0.9463215005609094,a_ECM有効
9,CUX,2020,1,0.9122771818508957,a_ECM有効
9,CUX,2020,2,0.8910146862243673,a_ECM有効
9,CUX,2020,3,0.7776948599816924,a_ECM有効
9,CUX,2020,4,0.7042506180129804,a_ECM有効
9,GDPPOT,2018,1,0.019836176268173134,a_ECM有効
9,GDPPOT,2018,2,0.050639836681232175,a_ECM有効
9,GDPPOT,2018,3,0.07323761153372743,a_ECM有効
9,GDPPOT,2018,4,0.08329414155801018,a_ECM有効
9,GDPPOT,2019,1,0.10932624439583538,a_ECM有効
9,GDPPOT,2019,2,0.11977882785372262,a_ECM有効
9,GDPPOT,2019,3,0.12230289010057849,a_ECM有効
9,GDPPOT,2019,4,0.1262086615798852,a_ECM有効
9,GDPPOT,2020,1,0.12194967064855788,a_ECM有効
9,GDPPOT,2020,2,0.10052337157719915,a_ECM有効
9,GDPPOT,2020,3,0.10893336618369442,a_ECM有効
9,GDPPOT,2020,4,0.1123725213876936,a_ECM有効
9,GDPGAP,2018,1,-0.007495243262241491,a_ECM有効
9,GDPGAP,2018,2,0.006367862733628993,a_ECM有効
9,GDPGAP,2018,3,0.2477963014575817,a_ECM有効
9,GDPGAP,2018,4,0.32616098500950685,a_ECM有効
9,GDPGAP,2019,1,0.38673688675647,a_ECM有効
9,GDPGAP,2019,2,0.44826231772571457,a_ECM有効
9,GDPGAP,2019,3,0.444949471682921,a_ECM有効
9,GDPGAP,2019,4,0.4238440272615147,a_ECM有効
9,GDPGAP,2020,1,0.39557759767337497,a_ECM有効
9,GDPGAP,2020,2,0.3163002743573431,a_ECM有効
9,GDPGAP,2020,3,0.2988780677432046,a_ECM有効
9,GDPGAP,2020,4,0.2844672789913174,a_ECM有効
9,RCD,2018,1,0.0053050320977397905,a_ECM有効
9,RCD,2018,2,0.012705745137403412,a_ECM有効
9,RCD,2018,3,0.025877509493148595,a_ECM有効
9,RCD,2018,4,0.03688196508387803,a_ECM有効
9,RCD,2019,1,0.055377605727290134,a_ECM有効
9,RCD,2019,2,0.07125626050169037,a_ECM有効
9,RCD,2019,3,0.08456949413571069,a_ECM有効
9,RCD,2019,4,0.09608234803458449,a_ECM有効
9,RCD,2020,1,0.10224779787616964,a_ECM有効
9,RCD,2020,2,0.09883853606298676,a_ECM有効
9,RCD,2020,3,0.10319341476276234,a_ECM有効
9,RCD,2020,4,0.10295072830653901,a_ECM有効
9,RGB,2018,1,0.0027061499203825945,a_ECM有効
9,RGB,2018,2,0.008996996445167056,a_ECM有効
9,RGB,2018,3,0.011909885046213445,a_ECM有効
9,RGB,2018,4,0.01696123553627729,a_ECM有効
9,RGB,2019,1,0.025668255814186677,a_ECM有効
9,RGB,2019,2,0.03268463949050199,a_ECM有効
9,RGB,2019,3,0.038666085908896294,a_ECM有効
9,RGB,2019,4,0.044053953412823706,a_ECM有効
9,RGB,2020,1,0.047040133867531905,a_ECM有効
9,RGB,2020,2,0.04575728372362914,a_ECM有効
9,RGB,2020,3,0.04936031867778411,a_ECM有効
9,RGB,2020,4,0.05044001215136244,a_ECM有効
9,PERR,2018,1,0.09114734283802406,a_ECM有効
9,PERR,2018,2,0.2158733307849623,a_ECM有効
9,PERR,2018,3,0.22329270747806618,a_ECM有効
9,PERR,2018,4,0.0883679727378599,a_ECM有効
9,PERR,2019,1,-0.04341063587702365,a_ECM有効
9,PERR,2019,2,-0.20108434772411599,a_ECM有効
9,PERR,2019,3,-0.3001782800083639,a_ECM有効
9,PERR,2019,4,-0.41222085593329894,a_ECM有効
9,PERR,2020,1,-0.46039695502634714,a_ECM有効
9,PERR,2020,2,-0.5672946400807071,a_ECM有効
9,PERR,2020,3,-0.7154631080040801,a_ECM有効
9,PERR,2020,4,-0.6778818190973936,a_ECM有効
9,UCC,2018,1,-0.045107222579610085,a_ECM有効
9,UCC,2018,2,-0.1548183463846775,a_ECM有効
9,UCC,2018,3,-0.3745455935532105,a_ECM有効
9,UCC,2018,4,-0.5895379790641253,a_ECM有効
9,UCC,2019,1,-0.7919008222101453,a_ECM有効
9,UCC,2019,2,-0.897795285459857,a_ECM有効
9,UCC,2019,3,-0.8218158347273241,a_ECM有効
9,UCC,2019,4,-0.6367601500874676,a_ECM有効
9,UCC,2020,1,-0.5532567658071752,a_ECM有効
9,UCC,2020,2,-0.41604301093053353,a_ECM有効
9,UCC,2020,3,-0.3442831872774832,a_ECM有効
9,UCC,2020,4,-0.34498767718247336,a_ECM有効
9,FXS,2018,1,10.000000000000009,a_ECM有効
9,FXS,2018,2,10.000000000000009,a_ECM有効
9,FXS,2018,3,10.000000000000009,a_ECM有効
9,FXS,2018,4,10.000000000000009,a_ECM有効
9,FXS,2019,1,10.000000000000009,a_ECM有効
9,FXS,2019,2,10.000000000000009,a_ECM有効
9,FXS,2019,3,10.000000000000009,a_ECM有効
9,FXS,2019,4,10.000000000000009,a_ECM有効
9,FXS,2020,1,10.000000000000009,a_ECM有効
9,FXS,2020,2,10.000000000000009,a_ECM有効
9,FXS,2020,3,10.000000000000009,a_ECM有効
9,FXS,2020,4,10.000000000000009,a_ECM有効
9,PSHARE,2018,1,0.6320598494761409,a_ECM有効
9,PSHARE,2018,2,1.4444676131306622,a_ECM有効
9,PSHARE,2018,3,2.0085695455238195,a_ECM有効
9,PSHARE,2018,4,1.8124574196797028,a_ECM有効
9,PSHARE,2019,1,1.542345230584874,a_ECM有効
9,PSHARE,2019,2,1.1877163399532042,a_ECM有効
9,PSHARE,2019,3,0.795751463176253,a_ECM有効
9,PSHARE,2019,4,0.4096473625453845,a_ECM有効
9,PSHARE,2020,1,0.05394977405814849,a_ECM有効
9,PSHARE,2020,2,-0.20540811364354594,a_ECM有効
9,PSHARE,2020,3,-0.3507361038490475,a_ECM有効
9,PSHARE,2020,4,-0.4280414317586856,a_ECM有効
9,PLAND,2018,1,0.05586632553375992,a_ECM有効
9,PLAND,2018,2,-0.004678862315699028,a_ECM有効
9,PLAND,2018,3,-0.010134184671306556,a_ECM有効
9,PLAND,2018,4,-0.010883205265910245,a_ECM有効
9,PLAND,2019,1,-0.012547830304021623,a_ECM有効
9,PLAND,2019,2,-0.0019169768747051563,a_ECM有効
9,PLAND,2019,3,0.004794745807323864,a_ECM有効
9,PLAND,2019,4,0.018483484351472512,a_ECM有効
9,PLAND,2020,1,0.03432148064830276,a_ECM有効
9,PLAND,2020,2,0.04862969311407728,a_ECM有効
9,PLAND,2020,3,0.06818590559936055,a_ECM有効
9,PLAND,2020,4,0.08639014211777596,a_ECM有効
9,M2CD,2018,1,-0.006560927420429241,a_ECM有効
9,M2CD,2018,2,0.011071189292066741,a_ECM有効
9,M2CD,2018,3,0.22426989431343358,a_ECM有効
9,M2CD,2018,4,0.27688022513832067,a_ECM有効
9,M2CD,2019,1,0.3067850082127066,a_ECM有効
9,M2CD,2019,2,0.3399600858857932,a_ECM有効
9,M2CD,2019,3,0.3207327163370799,a_ECM有効
9,M2CD,2019,4,0.31131510000335094,a_ECM有効
9,M2CD,2020,1,0.2909932863378595,a_ECM有効
9,M2CD,2020,2,0.26407507586805323,a_ECM有効
9,M2CD,2020,3,0.25838412422996004,a_ECM有効
9,M2CD,2020,4,0.2778935933057003,a_ECM有効
9,BGVATGDPV,2018,1,0.018574855191898276,a_ECM有効
9,BGVATGDPV,2018,2,0.018876350661391594,a_ECM有効
9,BGVATGDPV,2018,3,0.07067162436726937,a_ECM有効
9,BGVATGDPV,2018,4,0.11371302292080099,a_ECM有効
9,BGVATGDPV,2019,1,0.1700344488153389,a_ECM有効
9,BGVATGDPV,2019,2,0.20105399120686096,a_ECM有効
9,BGVATGDPV,2019,3,0.23204241185295116,a_ECM有効
9,BGVATGDPV,2019,4,0.24523176342318997,a_ECM有効
9,BGVATGDPV,2020,1,0.24922675185978083,a_ECM有効
9,BGVATGDPV,2020,2,0.23014383126568827,a_ECM有効
9,BGVATGDPV,2020,3,0.21340173840426235,a_ECM有効
9,BGVATGDPV,2020,4,0.19964197232027558,a_ECM有効
9,SBGVATGDPV,2018,1,-0.08044713539295856,a_ECM有効
9,SBGVATGDPV,2018,2,-0.1722447203031976,a_ECM有効
9,SBGVATGDPV,2018,3,-0.491986788295776,a_ECM有効
9,SBGVATGDPV,2018,4,-0.5854894496525418,a_ECM有効
9,SBGVATGDPV,2019,1,-0.8162492759946645,a_ECM有効
9,SBGVATGDPV,2019,2,-0.9001175590993142,a_ECM有効
9,SBGVATGDPV,2019,3,-0.9858607388699454,a_ECM有効
9,SBGVATGDPV,2019,4,-1.1133871186620468,a_ECM有効
9,SBGVATGDPV,2020,1,-1.1329435383075577,a_ECM有効
9,SBGVATGDPV,2020,2,-1.2227586198964957,a_ECM有効
9,SBGVATGDPV,2020,3,-1.3301928907699079,a_ECM有効
9,SBGVATGDPV,2020,4,-1.4110436274269347,a_ECM有効
9,BCVATGDPV,2018,1,0.12250093733316891,a_ECM有効
9,BCVATGDPV,2018,2,0.23777259442658405,a_ECM有効
9,BCVATGDPV,2018,3,0.38089933008040244,a_ECM有効
9,BCVATGDPV,2018,4,0.3519003914587868,a_ECM有効
9,BCVATGDPV,2019,1,0.45584404081744667,a_ECM有効
9,BCVATGDPV,2019,2,0.44941062416761035,a_ECM有効
9,BCVATGDPV,2019,3,0.4430396091415698,a_ECM有効
9,BCVATGDPV,2019,4,0.405485282005702,a_ECM有効
9,BCVATGDPV,2020,1,0.36061115535692867,a_ECM有効
9,BCVATGDPV,2020,2,0.21257482506946834,a_ECM有効
9,BCVATGDPV,2020,3,0.25514560152062415,a_ECM有効
9,BCVATGDPV,2020,4,0.29264960453268696,a_ECM有効
9,KFP,2018,1,0.0009050328629633952,a_ECM有効
9,KFP,2018,2,0.0038976645420296663,a_ECM有効
9,KFP,2018,3,0.009502032290598095,a_ECM有効
9,KFP,2018,4,0.01771099017748856,a_ECM有効
9,KFP,2019,1,0.027141772919514473,a_ECM有効
9,KFP,2019,2,0.03606384159366982,a_ECM有効
9,KFP,2019,3,0.043427951347352334,a_ECM有効
9,KFP,2019,4,0.04818865784388393,a_ECM有効
9,KFP,2020,1,0.05079410870965084,a_ECM有効
9,KFP,2020,2,0.05126077558044173,a_ECM有効
9,KFP,2020,3,0.049948151019640896,a_ECM有効
9,KFP,2020,4,0.04716103613948697,a_ECM有効
9,KHP,2018,1,0.0028347992828026136,a_ECM有効
9,KHP,2018,2,0.007938576223032179,a_ECM有効
9,KHP,2018,3,0.013695822411774472,a_ECM有効
9,KHP,2018,4,0.020464818024001907,a_ECM有効
9,KHP,2019,1,0.02563579177032871,a_ECM有効
9,KHP,2019,2,0.030391271994334446,a_ECM有効
9,KHP,2019,3,0.03677881913930481,a_ECM有効
9,KHP,2019,4,0.04495263956396656,a_ECM有効
9,KHP,2020,1,0.05453966491673068,a_ECM有効
9,KHP,2020,2,0.06520444517825741,a_ECM有効
9,KHP,2020,3,0.07675713043362453,a_ECM有効
9,KHP,2020,4,0.08916094130864138,a_ECM有効
9,KG,2018,1,1.3389289676979388e-11,a_ECM有効
9,KG,2018,2,-3.625988398425761e-11,a_ECM有効
9,KG,2018,3,-2.0383694732117874e-11,a_ECM有効
9,KG,2018,4,4.4075854077618715e-11,a_ECM有効
9,KG,2019,1,-8.204548151979907e-12,a_ECM有効
9,KG,2019,2,6.918909889463976e-11,a_ECM有効
9,KG,2019,3,1.2434497875801753e-12,a_ECM有効
9,KG,2019,4,4.0389913635863195e-11,a_ECM有効
9,KG,2020,1,3.1086244689504383e-13,a_ECM有効
9,KG,2020,2,-5.594413821086164e-11,a_ECM有効
9,KG,2020,3,-1.894040480010517e-11,a_ECM有効
9,KG,2020,4,9.79216707719388e-12,a_ECM有効
9,BCVATGDPV,2018,0,0.27326831332473556,a_ECM有効
9,BCVATGDPV,2019,0,0.4384448890330822,a_ECM有効
9,BCVATGDPV,2020,0,0.28024529661992703,a_ECM有効
9,BGVATGDPV,2018,0,0.05545896328534006,a_ECM有効
9,BGVATGDPV,2019,0,0.21209065382458525,a_ECM有効
9,BGVATGDPV,2020,0,0.22310357346250176,a_ECM有効
9,CG,2018,0,1.3711254354120683e-12,a_ECM有効
9,CG,2019,0,2.9032332093947844e-12,a_ECM有効
9,CG,2020,0,1.149080830487037e-12,a_ECM有効
9,CGPI,2018,0,0.8536476195576237,a_ECM有効
9,CGPI,2019,0,0.8778879418650354,a_ECM有効
9,CGPI,2020,0,0.9409415804144672,a_ECM有効
9,CGV,2018,0,0.09218448670489932,a_ECM有効
9,CGV,2019,0,0.13576672419540192,a_ECM有効
9,CGV,2020,0,0.2077237018595246,a_ECM有効
9,CP,2018,0,0.07996694607168009,a_ECM有効
9,CP,2019,0,0.3215454675371765,a_ECM有効
9,CP,2020,0,0.3421334404419163,a_ECM有効
9,CPV,2018,0,0.2308035225962568,a_ECM有効
9,CPV,2019,0,0.4919719694004898,a_ECM有効
9,CPV,2020,0,0.6076463671475851,a_ECM有効
9,CUX,2018,0,0.2651389781542335,a_ECM有効
9,CUX,2019,0,0.9024515356426566,a_ECM有効
9,CUX,2020,0,0.821309336517484,a_ECM有効
9,FXS,2018,0,10.000000000000009,a_ECM有効
9,FXS,2019,0,10.000000000000009,a_ECM有効
9,FXS,2020,0,10.000000000000009,a_ECM有効
9,GDP,2018,0,0.19838790474372425,a_ECM有効
9,GDP,2019,0,0.5436847148176716,a_ECM有効
9,GDP,2020,0,0.4482021653940793,a_ECM有効
9,GDPD,2018,0,0.40467888492487614,a_ECM有効
9,GDPD,2019,0,0.15240682391374066,a_ECM有効
9,GDPD,2020,0,-0.14981240387541755,a_ECM有効
9,GDPGAP,2018,0,0.143207476484619,a_ECM有効
9,GDPGAP,2019,0,0.42594817585665506,a_ECM有効
9,GDPGAP,2020,0,0.32380580469131004,a_ECM有効
9,GDPPOT,2018,0,0.05675194151028573,a_ECM有効
9,GDPPOT,2019,0,0.11940415598250542,a_ECM有効
9,GDPPOT,2020,0,0.11094473244928627,a_ECM有効
9,GDPV,2018,0,0.2781361519139658,a_ECM有効
9,GDPV,2019,0,0.701219919321544,a_ECM有効
9,GDPV,2020,0,0.7414258644976301,a_ECM有効
9,IFP,2018,0,0.14555068780177094,a_ECM有効
9,IFP,2019,0,0.27792101469125696,a_ECM有効
9,IFP,2020,0,0.03988356360035139,a_ECM有効
9,IFPV,2018,0,0.19987430173722953,a_ECM有効
9,IFPV,2019,0,0.52286245967198,a_ECM有効
9,IFPV,2020,0,0.4324557529823192,a_ECM有効
9,IG,2018,0,0.0,a_ECM有効
9,IG,2019,0,0.0,a_ECM有効
9,IG,2020,0,0.0,a_ECM有効
9,IGV,2018,0,0.15035987897663028,a_ECM有効
9,IGV,2019,0,0.3330539421549594,a_ECM有効
9,IGV,2020,0,0.49293488380788286,a_ECM有効
9,IHP,2018,0,0.4131788011312032,a_ECM有効
9,IHP,2019,0,0.49398711018269204,a_ECM有効
9,IHP,2020,0,0.9698357067815244,a_ECM有効
9,IHPV,2018,0,0.7997580989592357,a_ECM有効
9,IHPV,2019,0,0.9037283930033668,a_ECM有効
9,IHPV,2020,0,1.4668758574585827,a_ECM有効
9,KFP,2018,0,0.00800392996826993,a_ECM有効
9,KFP,2019,0,0.03870555592610514,a_ECM有効
9,KFP,2020,0,0.04979101786230511,a_ECM有効
9,KG,2018,0,2.0539125955565396e-13,a_ECM有効
9,KG,2019,0,2.5654478541525805e-11,a_ECM有効
9,KG,2020,0,-1.619537837171947e-11,a_ECM有効
9,KHP,2018,0,0.011233503985402793,a_ECM有効
9,KHP,2019,0,0.03443963061698363,a_ECM有効
9,KHP,2020,0,0.0714155454593135,a_ECM有効
9,LE,2018,0,0.09605751817204355,a_ECM有効
9,LE,2019,0,0.1962050887266864,a_ECM有効
9,LE,2020,0,0.17119281355841842,a_ECM有効
9,LF,2018,0,0.09260070105815976,a_ECM有効
9,LF,2019,0,0.17895762327244102,a_ECM有効
9,LF,2020,0,0.15199883202572928,a_ECM有効
9,LH,2018,0,0.053114610980237176,a_ECM有効
9,LH,2019,0,0.08877908568236115,a_ECM有効
9,LH,2020,0,0.013164114141589467,a_ECM有効
9,M2CD,2018,0,0.12641509533084794,a_ECM有効
9,M2CD,2019,0,0.31969822760973265,a_ECM有効
9,M2CD,2020,0,0.27283651993539326,a_ECM有効
9,MGS,2018,0,0.032491437152590286,a_ECM有効
9,MGS,2019,0,0.28783517661243874,a_ECM有効
9,MGS,2020,0,0.38339147190928347,a_ECM有効
9,MGSV,2018,0,4.08741201491657,a_ECM有効
9,MGSV,2019,0,3.8812939533414914,a_ECM有効
9,MGSV,2020,0,3.6325769853834675,a_ECM有効
9,NIV,2018,0,0.6645667228324381,a_ECM有効
9,NIV,2019,0,1.1326084900370847,a_ECM有効
9,NIV,2020,0,0.934043679939639,a_ECM有効
9,PCP,2018,0,0.15071929063159573,a_ECM有効
9,PCP,2019,0,0.16987165589213982,a_ECM有効
9,PCP,2020,0,0.26461698888004537,a_ECM有効
9,PERR,2018,0,0.1546703384597281,a_ECM有効
9,PERR,2019,0,-0.23922352988570061,a_ECM有効
9,PERR,2020,0,-0.605259130552132,a_ECM有効
9,PGDP,2018,0,0.07957911394124717,a_ECM有効
9,PGDP,2019,0,0.15668229139603196,a_ECM有効
9,PGDP,2020,0,0.291940301874255,a_ECM有効
9,PIFP,2018,0,0.054199292315154635,a_ECM有効
9,PIFP,2019,0,0.24428393479569155,a_ECM有効
9,PIFP,2020,0,0.39243946477979796,a_ECM有効
9,PIHP,2018,0,0.3849348583865875,a_ECM有効
9,PIHP,2019,0,0.40771003346063983,a_ECM有効
9,PIHP,2020,0,0.49223752386606257,a_ECM有効
9,PLAND,2018,0,0.007542518320211022,a_ECM有効
9,PLAND,2019,0,0.002203355745017399,a_ECM有効
9,PLAND,2020,0,0.05938180536987914,a_ECM有効
9,PMGS,2018,0,4.0535488680641,a_ECM有効
9,PMGS,2019,0,3.5832000159674413,a_ECM有効
9,PMGS,2020,0,3.236745450900452,a_ECM有効
9,PSHARE,2018,0,1.4743886069525813,a_ECM有効
9,PSHARE,2019,0,0.9838650990649289,a_ECM有効
9,PSHARE,2020,0,-0.23255896879828264,a_ECM有効
9,PXGS,2018,0,3.7413866306507115,a_ECM有効
9,PXGS,2019,0,3.491148314049447,a_ECM有効
9,PXGS,2020,0,3.3861545499705272,a_ECM有効
9,RCD,2018,0,0.020192562953042458,a_ECM有効
9,RCD,2019,0,0.07682142709981893,a_ECM有効
9,RCD,2020,0,0.10180761925211443,a_ECM有効
9,RGB,2018,0,0.010143566737010097,a_ECM有効
9,RGB,2019,0,0.035268233656602165,a_ECM有効
9,RGB,2020,0,0.048149437105076895,a_ECM有効
9,SBGVATGDPV,2018,0,-0.3325420234111185,a_ECM有効
9,SBGVATGDPV,2019,0,-0.9539036731564927,a_ECM有効
9,SBGVATGDPV,2020,0,-1.274234669100224,a_ECM有効
9,TAXV,2018,0,0.3078956065939553,a_ECM有効
9,TAXV,2019,0,1.0748330614975987,a_ECM有効
9,TAXV,2020,0,1.1696486139960216,a_ECM有効
9,TCIV,2018,0,0.19643005454548224,a_ECM有効
9,TCIV,2019,0,0.39527929014361307,a_ECM有効
9,TCIV,2020,0,0.47140895795209636,a_ECM有効
9,TYCV,2018,0,0.3984512743511831,a_ECM有効
9,TYCV,2019,0,2.1976549279960347,a_ECM有効
9,TYCV,2020,0,2.3858024042103967,a_ECM有効
9,TYPV,2018,0,0.366553608199649,a_ECM有効
9,TYPV,2019,0,1.0836758375533606,a_ECM有効
9,TYPV,2020,0,1.0672575504038495,a_ECM有効
9,UCC,2018,0,-0.29100228539540585,a_ECM有効
9,UCC,2019,0,-0.7870680231211985,a_ECM有効
9,UCC,2020,0,-0.4146426602994163,a_ECM有効
9,UR,2018,0,-0.003369676560653234,a_ECM有効
9,UR,2019,0,-0.016814690464479476,a_ECM有効
9,UR,2020,0,-0.01862948837692746,a_ECM有効
9,WIPH,2018,0,0.3988435668106305,a_ECM有効
9,WIPH,2019,0,0.6119692248070852,a_ECM有効
9,WIPH,2020,0,0.6166441296175051,a_ECM有効
9,XGS,2018,0,0.5446787783528084,a_ECM有効
9,XGS,2019,0,1.8246139240892745,a_ECM有効
9,XGS,2020,0,1.7524819175164685,a_ECM有効
9,XGSV,2018,0,4.306043312489577,a_ECM有効
9,XGSV,2019,0,5.379373247810049,a_ECM有効
9,XGSV,2020,0,5.198000050231744,a_ECM有効
9,YCV,2018,0,1.4385755147153623,a_ECM有効
9,YCV,2019,0,2.3513201308633382,a_ECM有効
9,YCV,2020,0,1.4296632332000014,a_ECM有効
9,YDV,2018,0,0.5247829641611856,a_ECM有効
9,YDV,2019,0,0.8805787804980814,a_ECM有効
9,YDV,2020,0,0.793456779104057,a_ECM有効
9,YWV,2018,0,0.5205922416361419,a_ECM有効
9,YWV,2019,0,0.852509276178981,a_ECM有効
9,YWV,2020,0,0.7606087225516922,a_ECM有効
10,GDP,2018,1,0.0025505561847882774,a_ECM有効
10,GDP,2018,2,-0.11454159621123727,a_ECM有効
10,GDP,2018,3,-0.08163706321298037,a_ECM有効
10,GDP,2018,4,-0.11774833182672806,a_ECM有効
10,GDP,2019,1,-0.11957954731931508,a_ECM有効
10,GDP,2019,2,-0.1277828215893062,a_ECM有効
10,GDP,2019,3,-0.1611126535778884,a_ECM有効
10,GDP,2019,4,-0.1839708792988337,a_ECM有効
10,GDP,2020,1,-0.19506645117631782,a_ECM有効
10,GDP,2020,2,-0.20523069983664488,a_ECM有効
10,GDP,2020,3,-0.20415780687994545,a_ECM有効
10,GDP,2020,4,-0.20158369855017844,a_ECM有効
10,CP,2018,1,-2.5944024706348046e-09,a_ECM有効
10,CP,2018,2,-0.11679279129719333,a_ECM有効
10,CP,2018,3,-0.28112891419097563,a_ECM有効
10,CP,2018,4,-0.32278589150100956,a_ECM有効
10,CP,2019,1,-0.34550741411377706,a_ECM有効
10,CP,2019,2,-0.34259958476778873,a_ECM有効
10,CP,2019,3,-0.3450376273934519,a_ECM有効
10,CP,2019,4,-0.37076927826046324,a_ECM有効
10,CP,2020,1,-0.37336314455554964,a_ECM有効
10,CP,2020,2,-0.37727625689003563,a_ECM有効
10,CP,2020,3,-0.3515182534089112,a_ECM有効
10,CP,2020,4,-0.31952545975322266,a_ECM有効
10,IFP,2018,1,-0.00308186230131291,a_ECM有効
10,IFP,2018,2,-0.0042816703422210445,a_ECM有効
10,IFP,2018,3,-0.005370547475613829,a_ECM有効
10,IFP,2018,4,-0.008045549204449554,a_ECM有効
10,IFP,2019,1,-0.012893468641017591,a_ECM有効
10,IFP,2019,2,-0.01777195284431432,a_ECM有効
10,IFP,2019,3,-0.02082508107207337,a_ECM有効
10,IFP,2019,4,-0.023895626624326205,a_ECM有効
10,IFP,2020,1,-0.02651592240934253,a_ECM有効
10,IFP,2020,2,-0.024992235279919228,a_ECM有効
10,IFP,2020,3,-0.023235198826931924,a_ECM有効
10,IFP,2020,4,-0.021823894292383184,a_ECM有効
10,IHP,2018,1,0.01655792344592566,a_ECM有効
10,IHP,2018,2,0.07680562787359957,a_ECM有効
10,IHP,2018,3,-0.016990140997374947,a_ECM有効
10,IHP,2018,4,-0.09961702130804051,a_ECM有効
10,IHP,2019,1,-0.3312550123875213,a_ECM有効
10,IHP,2019,2,-0.5835793602930295,a_ECM有効
10,IHP,2019,3,-0.7513414347420699,a_ECM有効
10,IHP,2019,4,-0.9298583708918784,a_ECM有効
10,IHP,2020,1,-1.0534666698794104,a_ECM有効
10,IHP,2020,2,-1.1928412966304869,a_ECM有効
10,IHP,2020,3,-1.3253249905247233,a_ECM有効
10,IHP,2020,4,-1.3990010653367357,a_ECM有効
10,IG,2018,1,0.0,a_ECM有効
10,IG,2018,2,0.0,a_ECM有効
10,IG,2018,3,0.0,a_ECM有効
10,IG,2018,4,0.0,a_ECM有効
10,IG,2019,1,0.0,a_ECM有効
10,IG,2019,2,0.0,a_ECM有効
10,IG,2019,3,0.0,a_ECM有効
10,IG,2019,4,0.0,a_ECM有効
10,IG,2020,1,0.0,a_ECM有効
10,IG,2020,2,0.0,a_ECM有効
10,IG,2020,3,0.0,a_ECM有効
10,IG,2020,4,0.0,a_ECM有効
10,CG,2018,1,0.0,a_ECM有効
10,CG,2018,2,-2.6978419498391304e-12,a_ECM有効
10,CG,2018,3,-3.2307490016592055e-12,a_ECM有効
10,CG,2018,4,-8.282263763703668e-12,a_ECM有効
10,CG,2019,1,-1.3922196728799463e-11,a_ECM有効
10,CG,2019,2,-1.2323475573339238e-11,a_ECM有効
10,CG,2019,3,-1.6153745008296028e-11,a_ECM有効
10,CG,2019,4,-1.5731860258938468e-11,a_ECM有効
10,CG,2020,1,-1.4233059175694507e-11,a_ECM有効
10,CG,2020,2,-1.4310774787418268e-11,a_ECM有効
10,CG,2020,3,-1.5509815654013437e-11,a_ECM有効
10,CG,2020,4,-1.5298873279334657e-11,a_ECM有効
10,XGS,2018,1,0.0,a_ECM有効
10,XGS,2018,2,0.0009500375514059911,a_ECM有効
10,XGS,2018,3,-0.0005760081486672064,a_ECM有効
