scenario,variable,year,quarter,value
2,PIHP,2018,0,0.02043494436274329
2,PIHP,2019,0,0.26016509783583497
2,PIHP,2020,0,0.6041654514278849
2,PLAND,2018,0,-0.0013869755910139725
2,PLAND,2019,0,-0.00946859241150455
2,PLAND,2020,0,-0.02155045613059514
2,PMGS,2018,0,-0.011137975420238977
2,PMGS,2019,0,-0.0038314213568757527
2,PMGS,2020,0,0.05177516149993955
2,PSHARE,2018,0,0.22569389964471887
2,PSHARE,2019,0,0.29979360256535137
2,PSHARE,2020,0,0.37241756202538445
2,PXGS,2018,0,0.001504354622830495
2,PXGS,2019,0,0.008745011456268159
2,PXGS,2020,0,0.02305707407440627
2,RCD,2018,0,0.0
2,RCD,2019,0,0.0
2,RCD,2020,0,0.0
2,RGB,2018,0,0.00013952677184199576
2,RGB,2019,0,0.0009328073735005889
2,RGB,2020,0,0.0009573403246119039
2,SBGVATGDPV,2018,0,-2.4613029203628685
2,SBGVATGDPV,2019,0,-3.0718853259133283
2,SBGVATGDPV,2020,0,-3.9238418647936086
2,TAXV,2018,0,1.2018730124871646
2,TAXV,2019,0,2.480747442939335
2,TAXV,2020,0,3.017108948555125
2,TCIV,2018,0,1.1523293764353681
2,TCIV,2019,0,1.54154688351259
2,TCIV,2020,0,1.8477104301799607
2,TYCV,2018,0,2.000562016571555
2,TYCV,2019,0,5.304064477284226
2,TYCV,2020,0,6.473040216660225
2,TYPV,2018,0,1.2012950534187272
2,TYPV,2019,0,1.9309546522966237
2,TYPV,2020,0,2.1932075715397237
2,UCC,2018,0,-1.2722001411912127
2,UCC,2019,0,-1.885441743636035
2,UCC,2020,0,-2.028911815559817
2,UR,2018,0,-0.0323013380057261
2,UR,2019,0,-0.046168927385902725
2,UR,2020,0,-0.04957192465592897
2,WIPH,2018,0,0.5851234498020275
2,WIPH,2019,0,0.8890469519238553
2,WIPH,2020,0,1.2390435509606945
2,XGS,2018,0,2.857229151331797e-05
2,XGS,2019,0,0.0007809029734240358
2,XGS,2020,0,0.0039030682400964523
2,XGSV,2018,0,0.0015329277439218858
2,XGSV,2019,0,0.0095259967324679
2,XGSV,2020,0,0.026961108440748394
2,YCV,2018,0,4.386332160387468
2,YCV,2019,0,4.969107992821476
2,YCV,2020,0,6.40931963214687
2,YDV,2018,0,0.8882181733337213
2,YDV,2019,0,1.2042455047034883
2,YDV,2020,0,1.4380068025153125
2,YWV,2018,0,1.0907530891158312
2,YWV,2019,0,1.4896640031633046
2,YWV,2020,0,1.8363421576388428
3,GDP,2018,1,0.9820641861323587
3,GDP,2018,2,1.02316233941937
3,GDP,2018,3,1.093603153704592
3,GDP,2018,4,1.0753664624752357
3,GDP,2019,1,1.0707520442126528
3,GDP,2019,2,1.0533540112816153
3,GDP,2019,3,1.0113593820627154
3,GDP,2019,4,0.9832839957961914
3,GDP,2020,1,0.9621191594632927
3,GDP,2020,2,0.950711107097546
3,GDP,2020,3,0.9389255111182715
3,GDP,2020,4,0.913142671105116
3,CP,2018,1,0.0025142340433381705
3,CP,2018,2,0.1480925583990711
3,CP,2018,3,0.36969930980483845
3,CP,2018,4,0.4342421989269818
3,CP,2019,1,0.4673261557418096
3,CP,2019,2,0.4909925029248807
3,CP,2019,3,0.49616825630180994
3,CP,2019,4,0.498973393754798
3,CP,2020,1,0.4856201071468558
3,CP,2020,2,0.47551046595719626
3,CP,2020,3,0.4364813030890202
3,CP,2020,4,0.4137611231195715
3,IFP,2018,1,-0.04468517547877582
3,IFP,2018,2,-0.09704087434000419
3,IFP,2018,3,-0.14289326705710925
3,IFP,2018,4,-0.22775844213612784
3,IFP,2019,1,-0.3625484678317581
3,IFP,2019,2,-0.5408365662127435
3,IFP,2019,3,-0.7320418498822923
3,IFP,2019,4,-0.9001838129004347
3,IFP,2020,1,-1.0333694380635694
3,IFP,2020,2,-1.1307412803543304
3,IFP,2020,3,-1.1966845265658166
3,IFP,2020,4,-1.2372044332042864
3,IHP,2018,1,0.1000547895255055
3,IHP,2018,2,0.12943537795839788
3,IHP,2018,3,0.23542787096098028
3,IHP,2018,4,0.3015636745623107
3,IHP,2019,1,0.34040543012796576
3,IHP,2019,2,0.40443284074636043
3,IHP,2019,3,0.41813691008847353
3,IHP,2019,4,0.4385040825648501
3,IHP,2020,1,0.4147534449032708
3,IHP,2020,2,0.3822439389362664
3,IHP,2020,3,0.36954503299042596
3,IHP,2020,4,0.34444227462488985
3,IG,2018,1,19.83010097643345
3,IG,2018,2,19.268431864044587
3,IG,2018,3,19.221140923252822
3,IG,2018,4,19.338621993364292
3,IG,2019,1,19.043194913490424
3,IG,2019,2,18.977989464453948
3,IG,2019,3,18.62177318108811
3,IG,2019,4,17.796103524316663
3,IG,2020,1,17.979300309773528
3,IG,2020,2,16.020724433796275
3,IG,2020,3,16.529752283685294
3,IG,2020,4,16.319388282244507
3,CG,2018,1,0.0
3,CG,2018,2,0.029820603180019667
3,CG,2018,3,0.05936510005064566
3,CG,2018,4,0.08835778820173168
3,CG,2019,1,0.11648695239918627
3,CG,2019,2,0.14328463324484453
3,CG,2019,3,0.17062702209382774
3,CG,2019,4,0.1967713168998131
3,CG,2020,1,0.22291874996496208
3,CG,2020,2,0.25045368790834743
3,CG,2020,3,0.26771806855492297
3,CG,2020,4,0.29270350225116815
3,XGS,2018,1,0.0
3,XGS,2018,2,-0.000142766478195
3,XGS,2018,3,-0.0006255586341374908
3,XGS,2018,4,-0.0017597018462489622
3,XGS,2019,1,-0.003939115725259956
3,XGS,2019,2,-0.007475045820659609
3,XGS,2019,3,-0.01253140488359783
3,XGS,2019,4,-0.019125189181501412
3,XGS,2020,1,-0.027093036411252047
3,XGS,2020,2,-0.03613664937757166
3,XGS,2020,3,-0.045981544154416465
3,XGS,2020,4,-0.05634365808363517
3,MGS,2018,1,0.11985005399375304
3,MGS,2018,2,0.2354389378575572
3,MGS,2018,3,0.5071832672479459
3,MGS,2018,4,0.7136546670276633
3,MGS,2019,1,0.7892505237545588
3,MGS,2019,2,0.8161014023090774
3,MGS,2019,3,0.8429688257034718
3,MGS,2019,4,0.8644897393044415
3,MGS,2020,1,0.8595675156362281
3,MGS,2020,2,0.8261598190366648
3,MGS,2020,3,0.814510456937767
3,MGS,2020,4,0.787686760012174
3,GDPD,2018,1,3.933245844031088
3,GDPD,2018,2,0.16342919630130792
3,GDPD,2018,3,0.2768842281418955
3,GDPD,2018,4,-0.07202029258101028
3,GDPD,2019,1,-0.01834715279773591
3,GDPD,2019,2,-0.06920694082818213
3,GDPD,2019,3,-0.16624743962511793
3,GDPD,2019,4,-0.10813485848344051
3,GDPD,2020,1,-0.08419779192768773
3,GDPD,2020,2,-0.04160462557144484
3,GDPD,2020,3,-0.04917478113830498
3,GDPD,2020,4,-0.10407522589382356
3,PGDP,2018,1,0.041388660452046366
3,PGDP,2018,2,0.06970944506941024
3,PGDP,2018,3,0.10446370231935731
3,PGDP,2018,4,0.15233386053041809
3,PGDP,2019,1,0.20115089355261517
3,PGDP,2019,2,0.26648490280882786
3,PGDP,2019,3,0.3336907640493214
3,PGDP,2019,4,0.3968428108435562
3,PGDP,2020,1,0.4591632380450239
3,PGDP,2020,2,0.5207244546458378
3,PGDP,2020,3,0.5677546880341833
3,PGDP,2020,4,0.6259614570601535
3,PCP,2018,1,-0.0025895525368690997
3,PCP,2018,2,0.0024076276516016293
3,PCP,2018,3,0.022935601710893927
3,PCP,2018,4,0.06175641419330358
3,PCP,2019,1,0.11584326793558919
3,PCP,2019,2,0.1755421908680388
3,PCP,2019,3,0.23651698788194064
3,PCP,2019,4,0.29733365405828494
3,PCP,2020,1,0.3576292156219685
3,PCP,2020,2,0.4173587351025132
3,PCP,2020,3,0.47646695600127575
3,PCP,2020,4,0.535400236396244
3,PIFP,2018,1,0.1552457001908536
3,PIFP,2018,2,0.2247894310549281
3,PIFP,2018,3,0.2964985685043553
3,PIFP,2018,4,0.34873459007789265
3,PIFP,2019,1,0.416850302474292
3,PIFP,2019,2,0.4827591419963362
3,PIFP,2019,3,0.5496012285024721
3,PIFP,2019,4,0.6108509715395893
3,PIFP,2020,1,0.6784509967048269
3,PIFP,2020,2,0.7371754095932603
3,PIFP,2020,3,0.8115835125299009
3,PIFP,2020,4,0.8828907689364174
3,PIHP,2018,1,-0.010400600099957913
3,PIHP,2018,2,-0.008326930282709366
3,PIHP,2018,3,0.011264981522285389
3,PIHP,2018,4,0.05136379167418603
3,PIHP,2019,1,0.11373075300373792
3,PIHP,2019,2,0.18270153510349108
3,PIHP,2019,3,0.2545773552687258
3,PIHP,2019,4,0.325837016725794
3,PIHP,2020,1,0.3956744325120498
3,PIHP,2020,2,0.47002411266738875
3,PIHP,2020,3,0.5407092286695336
3,PIHP,2020,4,0.6085155901497608
3,PXGS,2018,1,-0.005986220198428427
3,PXGS,2018,2,-0.014256802199819063
3,PXGS,2018,3,-0.02730880693911919
3,PXGS,2018,4,-0.0438220711740267
3,PXGS,2019,1,-0.06285309033474684
3,PXGS,2019,2,-0.08397536880306866
3,PXGS,2019,3,-0.10600304917351977
3,PXGS,2019,4,-0.12871111609111807
3,PXGS,2020,1,-0.15174032302610607
3,PXGS,2020,2,-0.1743933484196658
3,PXGS,2020,3,-0.19735765469499622
3,PXGS,2020,4,-0.2205584725810117
3,PMGS,2018,1,-0.007688046274312299
3,PMGS,2018,2,-0.020553030274483852
3,PMGS,2018,3,-0.048116045010171415
3,PMGS,2018,4,-0.0784043175146687
3,PMGS,2019,1,-0.08156209372800483
3,PMGS,2019,2,-0.11486664166393545
3,PMGS,2019,3,-0.12367077853387975
3,PMGS,2019,4,-0.14565993685899947
3,PMGS,2020,1,-0.1746841229507523
3,PMGS,2020,2,-0.13204832457605065
3,PMGS,2020,3,-0.1625697286167238
3,PMGS,2020,4,-0.1885560543353204
3,CGPI,2018,1,-0.0037115036112145283
3,CGPI,2018,2,0.03750085753189136
3,CGPI,2018,3,0.04916853274345989
3,CGPI,2018,4,0.07470750384692693
3,CGPI,2019,1,0.11144570888164118
3,CGPI,2019,2,0.14644028528090214
3,CGPI,2019,3,0.186127975992334
3,CGPI,2019,4,0.22272498143736108
3,CGPI,2020,1,0.257466488215341
3,CGPI,2020,2,0.3071025015501272
3,CGPI,2020,3,0.3428413562428734
3,CGPI,2020,4,0.37790407676112636
3,GDPV,2018,1,1.023859309795827
3,GDPV,2018,2,1.0935850252777435
3,GDPV,2018,3,1.1992092743669858
3,GDPV,2018,4,1.2293384702527943
3,GDPV,2019,1,1.2740567650699308
3,GDPV,2019,2,1.322645943503642
3,GDPV,2019,3,1.348424958961325
3,GDPV,2019,4,1.3840288984872329
3,GDPV,2020,1,1.425700094994764
3,GDPV,2020,2,1.476386146971076
3,GDPV,2020,3,1.512010992758972
3,GDPV,2020,4,1.544820049334339
3,CPV,2018,1,-7.538359799719174e-05
3,CPV,2018,2,0.15050375156753226
3,CPV,2018,3,0.39271970427670055
3,CPV,2018,4,0.4962667855307412
3,CPV,2019,1,0.5837107895703575
3,CPV,2019,2,0.6673965927850967
3,CPV,2019,3,0.7338587663972884
3,CPV,2019,4,0.797790663640896
3,CPV,2020,1,0.8449860421521738
3,CPV,2020,2,0.8948537855251848
3,CPV,2020,3,0.915027948267122
3,CPV,2020,4,0.951376637543988
3,IFPV,2018,1,0.11049115291348333
3,IFPV,2018,2,0.12753041907855867
3,IFPV,2018,3,0.1531816249495943
3,IFPV,2018,4,0.12018187546585235
3,IFPV,2019,1,0.05279055026585766
3,IFPV,2019,2,-0.06068836218483531
3,IFPV,2019,3,-0.18646393238550552
3,IFPV,2019,4,-0.2948316229197778
3,IFPV,2020,1,-0.3619293466053497
3,IFPV,2020,2,-0.4019014174750368
3,IFPV,2020,3,-0.3948131083565065
3,IFPV,2020,4,-0.365236827985993
3,IHPV,2018,1,0.08964378311568932
3,IHPV,2018,2,0.12109766968551039
3,IHPV,2018,3,0.24671937339235672
3,IHPV,2018,4,0.3530823607780009
3,IHPV,2019,1,0.454523328782952
3,IHPV,2019,2,0.5878732808737519
3,IHPV,2019,3,0.6737787472499424
3,IHPV,2019,4,0.7657699078986724
3,IHPV,2020,1,0.812068950741196
3,IHPV,2020,2,0.8540646902906124
3,IHPV,2020,3,0.91225242576356
3,IHPV,2020,4,0.9550538497291372
3,IGV,2018,1,19.991547590041982
3,IGV,2018,2,19.50217071658038
3,IGV,2018,3,19.535436896622137
3,IGV,2018,4,19.720069272107253
3,IGV,2019,1,19.514699766914422
3,IGV,2019,2,19.540748485522165
3,IGV,2019,3,19.276351108140076
3,IGV,2019,4,18.533203960689583
3,IGV,2020,1,18.811050016471764
3,IGV,2020,2,16.922779757050254
3,IGV,2020,3,17.53540230408599
3,IGV,2020,4,17.41861073367399
3,CGV,2018,1,-2.220446049250313e-14
3,CGV,2018,2,0.028881533151348115
3,CGV,2018,3,0.06458923336372102
3,CGV,2018,4,0.11103814697528414
3,CGV,2019,1,0.1712863501006412
3,CGV,2019,2,0.24210315781676428
3,CGV,2019,3,0.3187654913983762
3,CGV,2019,4,0.39687030630315423
3,CGV,2020,1,0.47552467894433903
3,CGV,2020,2,0.5556832410437362
3,CGV,2020,3,0.6251280917942026
3,CGV,2020,4,0.701962090572894
3,XGSV,2018,1,-0.0059862201855831465
3,XGSV,2018,2,-0.014399548328070111
3,XGSV,2018,3,-0.027934194743861607
3,XGSV,2018,4,-0.04558100188630787
3,XGSV,2019,1,-0.06678973019531576
3,XGSV,2019,2,-0.09144413743713553
3,XGSV,2019,3,-0.11852117039079513
3,XGSV,2019,4,-0.14781168901684127
3,XGSV,2020,1,-0.17879224836615526
3,XGSV,2020,2,-0.21046697790727542
3,XGSV,2020,3,-0.24324845075824886
3,XGSV,2020,4,-0.27677785995415816
3,MGSV,2018,1,0.11215279359184649
3,MGSV,2018,2,0.21483751774689086
3,MGSV,2018,3,0.45882318570862335
3,MGSV,2018,4,0.6346908134419182
3,MGSV,2019,1,0.7070447007746283
3,MGSV,2019,2,0.7002973323717576
3,MGSV,2019,3,0.7182555410600422
3,MGSV,2019,4,0.7175705872370042
3,MGSV,2020,1,0.6833818647096424
3,MGSV,2020,2,0.6930205642612375
3,MGSV,2020,3,0.6506165808816355
3,MGSV,2020,4,0.5976454746016602
3,NIV,2018,1,1.3996071993987114
3,NIV,2018,2,1.373975301672914
3,NIV,2018,3,1.4625625322392644
3,NIV,2018,4,1.4599537690211717
3,NIV,2019,1,1.5233728352368026
3,NIV,2019,2,1.4940547273949
3,NIV,2019,3,1.4491436653756296
3,NIV,2019,4,1.4039044409852819
3,NIV,2020,1,1.335058152291313
3,NIV,2020,2,1.3229782911439614
3,NIV,2020,3,1.3180760557484517
3,NIV,2020,4,1.29929421526096
3,YWV,2018,1,0.8131048247054018
3,YWV,2018,2,0.9813080460705947
3,YWV,2018,3,1.1049085085392374
3,YWV,2018,4,1.2392185377436027
3,YWV,2019,1,1.2346204015577733
3,YWV,2019,2,1.2686986579931059
3,YWV,2019,3,1.2344309397938513
3,YWV,2019,4,1.2504593468449787
3,YWV,2020,1,1.2606091127216779
3,YWV,2020,2,1.2279056228786
3,YWV,2020,3,1.257112731808463
3,YWV,2020,4,1.2892159344856546
3,YCV,2018,1,4.922103004851008
3,YCV,2018,2,3.284776372063525
3,YCV,2018,3,3.48139599166315
3,YCV,2018,4,3.0047353967242563
3,YCV,2019,1,3.517669223773834
3,YCV,2019,2,2.8402840199295065
3,YCV,2019,3,2.7507465352434535
3,YCV,2019,4,2.542949137405781
3,YCV,2020,1,2.094616760495893
3,YCV,2020,2,2.7467261338510074
3,YCV,2020,3,2.2331710346030764
3,YCV,2020,4,1.605824914757914
3,YDV,2018,1,0.6801956077683968
3,YDV,2018,2,0.9112982478529208
3,YDV,2018,3,0.9643045491688707
3,YDV,2018,4,1.0842958046448636
3,YDV,2019,1,1.070518392750941
3,YDV,2019,2,1.1448550302292748
3,YDV,2019,3,1.1110627079667923
3,YDV,2019,4,1.1357867069773375
3,YDV,2020,1,1.1134570195602933
3,YDV,2020,2,1.0196528499422985
3,YDV,2020,3,1.0956049473874296
3,YDV,2020,4,1.175508471127218
3,TAXV,2018,1,0.4717230112486481
3,TAXV,2018,2,0.9364369057625943
3,TAXV,2018,3,1.3519589325706516
3,TAXV,2018,4,1.7370639617404482
3,TAXV,2019,1,2.0463672569791314
3,TAXV,2019,2,2.0150436204057875
3,TAXV,2019,3,2.0412018098161733
3,TAXV,2019,4,2.036609774403497
3,TAXV,2020,1,2.0678239410169663
3,TAXV,2020,2,1.9601995628049096
3,TAXV,2020,3,1.9722407821156862
3,TAXV,2020,4,1.9706188512826683
3,TYPV,2018,1,0.7504291752667092
3,TYPV,2018,2,1.0225026247419944
3,TYPV,2018,3,1.3107101354117967
3,TYPV,2018,4,1.579666765378751
3,TYPV,2019,1,1.6958290630692874
3,TYPV,2019,2,1.762530413388541
3,TYPV,2019,3,1.7897553696320623
3,TYPV,2019,4,1.7751186332153779
3,TYPV,2020,1,1.7848792807518388
3,TYPV,2020,2,1.721238167896022
3,TYPV,2020,3,1.7475895897881122
3,TYPV,2020,4,1.7614423971157978
3,TYCV,2018,1,0.15298623493544827
3,TYCV,2018,2,1.38912675032139
3,TYCV,2018,3,2.361782998046591
3,TYCV,2018,4,3.341659442731415
3,TYCV,2019,1,4.290073079384316
3,TYCV,2019,2,4.034363838409649
3,TYCV,2019,3,3.9835013173109557
3,TYCV,2019,4,3.840561323510183
3,TYCV,2020,1,3.7840263049841116
3,TYCV,2020,2,3.47254734947664
3,TYCV,2020,3,3.4366500068616412
3,TYCV,2020,4,3.3176467157763234
3,TCIV,2018,1,0.9433788442979596
3,TCIV,2018,2,1.0268160922354719
3,TCIV,2018,3,1.1586315044102014
3,TCIV,2018,4,1.2110988672900058
3,TCIV,2019,1,1.2630309670197404
3,TCIV,2019,2,1.3045474732615414
3,TCIV,2019,3,1.3253277370437466
3,TCIV,2019,4,1.347774128973822
3,TCIV,2020,1,1.373965111395048
3,TCIV,2020,2,1.38950299305316
3,TCIV,2020,3,1.4408104489677553
3,TCIV,2020,4,1.5016045882049633
3,WIPH,2018,1,0.4181971637451598
3,WIPH,2018,2,0.5207681186031765
3,WIPH,2018,3,0.5887271592351695
3,WIPH,2018,4,0.6904934036640054
3,WIPH,2019,1,0.7045335675940345
3,WIPH,2019,2,0.7386398170363462
3,WIPH,2019,3,0.7458239825344437
3,WIPH,2019,4,0.785430458311942
3,WIPH,2020,1,0.8162315264598208
3,WIPH,2020,2,0.8274413032892003
3,WIPH,2020,3,0.8596835748088782
3,WIPH,2020,4,0.9060944369819302
3,LE,2018,1,0.17860295237890345
3,LE,2018,2,0.22801303593777966
3,LE,2018,3,0.2715788998164381
3,LE,2018,4,0.3079156122102189
3,LE,2019,1,0.29753735415629645
3,LE,2019,2,0.29306031137972255
3,LE,2019,3,0.2699812745268648
3,LE,2019,4,0.263293600140746
3,LE,2020,1,0.25001590969500054
3,LE,2020,2,0.234396104625767
3,LE,2020,3,0.2192383950305521
3,LE,2020,4,0.20597897283418654
3,LF,2018,1,0.15831629172831096
3,LF,2018,2,0.19804157324199156
3,LF,2018,3,0.2353456309256874
3,LF,2018,4,0.26910753739213256
3,LF,2019,1,0.2575806747010745
3,LF,2019,2,0.25189527501114917
3,LF,2019,3,0.2289988099363649
3,LF,2019,4,0.22217333513046
3,LF,2020,1,0.20917380074030323
3,LF,2020,2,0.19263994436400367
3,LF,2020,3,0.17727266130045383
3,LF,2020,4,0.16406463070717248
3,LH,2018,1,0.26003771130307385
3,LH,2018,2,0.27866982865207834
3,LH,2018,3,0.29964866661358336
3,LH,2018,4,0.30534287460644016
3,LH,2019,1,0.2982872196741093
3,LH,2019,2,0.29537643722923335
3,LH,2019,3,0.2804940518019938
3,LH,2019,4,0.26746527305030465
3,LH,2020,1,0.26120919958547706
3,LH,2020,2,0.2257464398335518
3,LH,2020,3,0.24013200720329753
3,LH,2020,4,0.24796244910922915
3,UR,2018,1,-0.019707310263476607
3,UR,2018,2,-0.029162562269715142
3,UR,2018,3,-0.03530752657688341
3,UR,2018,4,-0.03778186133144423
3,UR,2019,1,-0.03885849189714197
3,UR,2019,2,-0.04004701230966079
3,UR,2019,3,-0.040011517840817135
3,UR,2019,4,-0.0400854145276166
3,UR,2020,1,-0.03973218801714973
3,UR,2020,2,-0.04050573360544396
3,UR,2020,3,-0.04070011445684596
3,UR,2020,4,-0.040578647937003165
3,CUX,2018,1,1.8365521028409493
3,CUX,2018,2,1.840093447012503
3,CUX,2018,3,1.9253047815752877
3,CUX,2018,4,1.819810123959309
3,CUX,2019,1,1.841271909403286
3,CUX,2019,2,1.8190992574673048
3,CUX,2019,3,1.7856259915353778
3,CUX,2019,4,1.7660641160726964
3,CUX,2020,1,1.7666124747710343
3,CUX,2020,2,1.8435426192761284
3,CUX,2020,3,1.843647476331789
3,CUX,2020,4,1.81604755255389
3,GDPPOT,2018,1,0.09455436741701018
3,GDPPOT,2018,2,0.11770773969428383
3,GDPPOT,2018,3,0.1387602856780079
3,GDPPOT,2018,4,0.15720189268231266
3,GDPPOT,2019,1,0.14757381928933722
3,GDPPOT,2019,2,0.13982600089521569
3,GDPPOT,2019,3,0.11971621750705985
3,GDPPOT,2019,4,0.10683568351004258
3,GDPPOT,2020,1,0.08916575595405707
3,GDPPOT,2020,2,0.06781884604174504
3,GDPPOT,2020,3,0.04718352980042084
3,GDPPOT,2020,4,0.027456171303064103
3,GDPGAP,2018,1,0.9060158137209675
3,GDPGAP,2018,2,0.9240740291294038
3,GDPGAP,2018,3,0.9655019730043288
3,GDPGAP,2018,4,0.9249854766925072
3,GDPGAP,2019,1,0.9332984701548679
3,GDPGAP,2019,2,0.9268792045478849
3,GDPGAP,2019,3,0.9031321523391009
3,GDPGAP,2019,4,0.8595786960834867
3,GDPGAP,2020,1,0.860840050513119
3,GDPGAP,2020,2,0.806147717301581
3,GDPGAP,2020,3,0.8551211803118441
3,GDPGAP,2020,4,0.8610262932665496
3,RCD,2018,1,0.06502738421806754
3,RCD,2018,2,0.09838500061989394
3,RCD,2018,3,0.1341811713154099
3,RCD,2018,4,0.16901894804263612
3,RCD,2019,1,0.19530676828272076
3,RCD,2019,2,0.21578475698593372
3,RCD,2019,3,0.22610093593055472
3,RCD,2019,4,0.23319819387631835
3,RCD,2020,1,0.23679671059397703
3,RCD,2020,2,0.23559147827511584
3,RCD,2020,3,0.23643370178194278
3,RCD,2020,4,0.23733915030101616
3,RGB,2018,1,0.03317111896368763
3,RGB,2018,2,0.04604917593829412
3,RGB,2018,3,0.06209139663512683
3,RGB,2018,4,0.07754916579714297
3,RGB,2019,1,0.08901981618580296
3,RGB,2019,2,0.09844255552424755
3,RGB,2019,3,0.10353109801991237
3,RGB,2019,4,0.10839379380963889
3,RGB,2020,1,0.11263730226925092
3,RGB,2020,2,0.11530890495575222
3,RGB,2020,3,0.11985940622775491
3,RGB,2020,4,0.12467507533795469
3,PERR,2018,1,-0.2606466420118174
3,PERR,2018,2,-0.552404143636533
3,PERR,2018,3,-0.8721737459198913
3,PERR,2018,4,-1.261769538761314
3,PERR,2019,1,-1.4997278048362865
3,PERR,2019,2,-1.721786518915689
3,PERR,2019,3,-1.9709130248455935
3,PERR,2019,4,-2.256062420136285
3,PERR,2020,1,-2.3966142289840278
3,PERR,2020,2,-2.8521920454410292
3,PERR,2020,3,-3.76029678219399
3,PERR,2020,4,-4.213959972188853
3,UCC,2018,1,-0.04459226350457257
3,UCC,2018,2,-0.5789351516484076
3,UCC,2018,3,-0.7187780651246589
3,UCC,2018,4,-0.8221507036881626
3,UCC,2019,1,-0.5840373800052312
3,UCC,2019,2,-0.06403961063613517
3,UCC,2019,3,0.0031901531521327797
3,UCC,2019,4,-0.02457437276526253
3,UCC,2020,1,-0.11807849878163745
3,UCC,2020,2,-0.1753454378424557
3,UCC,2020,3,-0.3750376933529975
3,UCC,2020,4,-0.5778679347222981
3,FXS,2018,1,-0.014990585520291422
3,FXS,2018,2,-0.035699408097356056
3,FXS,2018,3,-0.06837525830797331
3,FXS,2018,4,-0.10970721835882324
3,FXS,2019,1,-0.1573282674818044
3,FXS,2019,2,-0.21016627488846806
3,FXS,2019,3,-0.26525127616987554
3,FXS,2019,4,-0.32201860731837506
3,FXS,2020,1,-0.37956892147467114
3,FXS,2020,2,-0.4361596752903263
3,FXS,2020,3,-0.49350834216386197
3,FXS,2020,4,-0.551427493979928
3,PSHARE,2018,1,-0.060037835848048005
3,PSHARE,2018,2,-0.5741356695203481
3,PSHARE,2018,3,-1.3415305226296526
3,PSHARE,2018,4,-2.3056717563867957
3,PSHARE,2019,1,-3.291790189472721
3,PSHARE,2019,2,-4.089074166636397
3,PSHARE,2019,3,-4.7611308737943165
3,PSHARE,2019,4,-5.265931487968645
3,PSHARE,2020,1,-5.605689153703597
3,PSHARE,2020,2,-5.804947350212563
3,PSHARE,2020,3,-5.908338219831899
3,PSHARE,2020,4,-5.961328328216697
3,PLAND,2018,1,-0.0008187809936055501
3,PLAND,2018,2,0.0024510178625591905
3,PLAND,2018,3,0.0057104808500740845
3,PLAND,2018,4,0.019155992382691167
3,PLAND,2019,1,0.0418158713487049
3,PLAND,2019,2,0.07330514148373712
3,PLAND,2019,3,0.113156489933397
3,PLAND,2019,4,0.1591911325043549
3,PLAND,2020,1,0.21042232812704675
3,PLAND,2020,2,0.2661833615705378
3,PLAND,2020,3,0.3220877208971462
3,PLAND,2020,4,0.37992597047746823
3,M2CD,2018,1,0.7466949370576348
3,M2CD,2018,2,0.6800543621632071
3,M2CD,2018,3,0.6566431062631883
3,M2CD,2018,4,0.5731207129262783
3,M2CD,2019,1,0.5520937473405763
3,M2CD,2019,2,0.54252291037582
3,M2CD,2019,3,0.5455389018384382
3,M2CD,2019,4,0.5731770155714022
3,M2CD,2020,1,0.6193913282874997
3,M2CD,2020,2,0.6915894083538543
3,M2CD,2020,3,0.7553338101479845
3,M2CD,2020,4,0.8048486820517509
3,BGVATGDPV,2018,1,-0.572774167447788
3,BGVATGDPV,2018,2,-0.4857980566021811
3,BGVATGDPV,2018,3,-0.40252262604909284
3,BGVATGDPV,2018,4,-0.3290809727685007
3,BGVATGDPV,2019,1,-0.28190321622520154
3,BGVATGDPV,2019,2,-0.31785463785587353
3,BGVATGDPV,2019,3,-0.32647626776690153
3,BGVATGDPV,2019,4,-0.3319384809627208
3,BGVATGDPV,2020,1,-0.3329958637037014
3,BGVATGDPV,2020,2,-0.33388344638327894
3,BGVATGDPV,2020,3,-0.3491995407309867
3,BGVATGDPV,2020,4,-0.35701628387865547
3,SBGVATGDPV,2018,1,-2.1906327300980024
3,SBGVATGDPV,2018,2,-2.219932334143664
3,SBGVATGDPV,2018,3,-2.354059157475092
3,SBGVATGDPV,2018,4,-2.3880156638020082
3,SBGVATGDPV,2019,1,-2.4122062344814026
3,SBGVATGDPV,2019,2,-2.4419643903144674
3,SBGVATGDPV,2019,3,-2.4245722834415915
3,SBGVATGDPV,2019,4,-2.454083769161855
3,SBGVATGDPV,2020,1,-2.4262689539390294
3,SBGVATGDPV,2020,2,-2.7548460016476497
3,SBGVATGDPV,2020,3,-2.6894879831788785
3,SBGVATGDPV,2020,4,-2.6659413633144027
3,BCVATGDPV,2018,1,-0.06330189376538442
3,BCVATGDPV,2018,2,-0.08779124222605006
3,BCVATGDPV,2018,3,-0.14009832897963248
3,BCVATGDPV,2018,4,-0.1811112312234422
3,BCVATGDPV,2019,1,-0.20560244008903172
3,BCVATGDPV,2019,2,-0.22149679237211117
3,BCVATGDPV,2019,3,-0.27335880511126964
3,BCVATGDPV,2019,4,-0.3262925557606544
3,BCVATGDPV,2020,1,-0.35498324525816205
3,BCVATGDPV,2020,2,-0.3662833376682444
3,BCVATGDPV,2020,3,-0.4305127056325371
