scenario,variable,year,value_repro,value_paper,diff
1,WIPH,2020,0.770715049670545,0.87,-0.09928495032945495
1,XGS,2018,-0.0006357020937486357,0.0,-0.0006357020937486357
1,XGS,2019,-0.010879920387613096,-0.01,-0.0008799203876130954
1,XGS,2020,-0.042642652741858855,-0.04,-0.0026426527418588544
1,XGSV,2018,-0.02359380078527651,-0.02,-0.003593800785276508
1,XGSV,2019,-0.10893984747234464,-0.11,0.0010601525276553586
1,XGSV,2020,-0.23895314903197018,-0.24,0.001046850968029811
1,YCV,2018,3.845701599626672,3.78,0.0657015996266721
1,YCV,2019,3.199633738868984,2.96,0.2396337388689842
1,YCV,2020,2.5920610207520567,2.56,0.032061020752056635
1,YDV,2018,0.9398468923400738,0.96,-0.020153107659926173
1,YDV,2019,1.1995589360518588,1.25,-0.050441063948141185
1,YDV,2020,1.2371800402548983,1.31,-0.0728199597451018
1,YWV,2018,0.9745851054954735,1.03,-0.055414894504526524
1,YWV,2019,1.1175512710235147,1.22,-0.10244872897648527
1,YWV,2020,1.1466528070321336,1.28,-0.13334719296786646
2,BCVATGDPV,2018,-0.11252544006247245,-0.11,-0.0025254400624724477
2,BCVATGDPV,2019,-0.20393888497493873,-0.2,-0.003938884974938717
2,BCVATGDPV,2020,-0.24044519235131584,-0.23,-0.01044519235131583
