scenario,variable,year,value_repro,value_paper,diff
1,PLAND,2018,0.04462078799891134,0.01,0.034620787998911336
1,PLAND,2019,0.22169473557778763,0.1,0.12169473557778762
1,PLAND,2020,0.47605450289180395,0.31,0.16605450289180396
1,PMGS,2018,-0.03143488218997348,-0.03,-0.0014348821899734798
1,PMGS,2019,-0.10338028319030468,-0.09,-0.013380283190304681
1,PMGS,2020,-0.1683619666865338,-0.14,-0.02836196668653379
1,PSHARE,2018,-1.0964514992754248,-1.07,-0.026451499275424784
1,PSHARE,2019,-4.523106956853656,-4.48,-0.04310695685365573
1,PSHARE,2020,-6.193865145923427,-6.26,0.06613485407657294
1,PXGS,2018,-0.019417649537731285,-0.02,0.0005823504622687152
1,PXGS,2019,-0.05632650898300673,-0.1,0.04367349101699328
1,PXGS,2020,-0.06840941371897558,-0.2,0.13159058628102444
1,RCD,2018,0.1204777557896807,0.12,0.0004777557896807061
1,RCD,2019,0.2290737757855812,0.23,-0.0009262242144188193
1,RCD,2020,0.2558803167791429,0.26,-0.0041196832208570955
1,RGB,2018,0.05654107529079279,0.06,-0.003458924709207209
1,RGB,2019,0.10519116628888567,0.11,-0.0048088337111143326
1,RGB,2020,0.12734272822692766,0.13,-0.002657271773072345
1,SBGVATGDPV,2018,-2.3550058902276163,-2.37,0.014994109772383801
1,SBGVATGDPV,2019,-2.612297125859534,-2.62,0.007702874140465887
1,SBGVATGDPV,2020,-2.9949997953887006,-2.96,-0.03499979538870068
1,TAXV,2018,1.1710134721007515,1.16,0.011013472100751542
1,TAXV,2019,2.131487887746281,2.16,-0.0285121122537193
1,TAXV,2020,2.157406752350244,2.15,0.007406752350243906
1,TCIV,2018,1.1247609299256,1.12,0.004760929925599955
1,TCIV,2019,1.413211508753276,1.4,0.013211508753276036
1,TCIV,2020,1.5981859620544547,1.58,0.018185962054454663
1,TYCV,2018,1.9065695393540583,1.89,0.01656953935405836
1,TYCV,2019,4.170075581678439,4.24,-0.06992441832156082
1,TYCV,2020,3.700175249965376,3.63,0.07017524996537627
1,TYPV,2018,1.2024009369598743,1.2,0.0024009369598743113
1,TYPV,2019,1.857470985464943,1.89,-0.032529014535056966
1,TYPV,2020,1.9485031735866687,1.99,-0.0414968264133313
1,UCC,2018,-0.39960412705209447,-0.43,0.030395872947905522
1,UCC,2019,0.19748947737714684,-0.05,0.24748947737714683
1,UCC,2020,0.007287154614232794,-0.34,0.3472871546142328
1,UR,2018,-0.031780280549708606,-0.03,-0.0017802805497086072
1,UR,2019,-0.04515067023103403,-0.04,-0.005150670231034028
1,UR,2020,-0.04961886434910279,-0.04,-0.009618864349102786
1,WIPH,2018,0.5761056830515532,0.55,0.02610568305155314
1,WIPH,2019,0.8097085999844211,0.71,0.09970859998442116
1,WIPH,2020,0.9997510576741531,0.87,0.12975105767415307
1,XGS,2018,-0.0018244124140864848,0.0,-0.0018244124140864848
1,XGS,2019,-0.023285041061729683,-0.01,-0.013285041061729683
1,XGS,2020,-0.0779495745490022,-0.04,-0.0379495745490022
1,XGSV,2018,-0.021241520858381047,-0.02,-0.0012415208583810462
1,XGSV,2019,-0.07959756091545644,-0.11,0.030402439084543556
1,XGSV,2020,-0.1463058928468569,-0.24,0.09369410715314308
1,YCV,2018,3.8008496443882045,3.78,0.02084964438820469
1,YCV,2019,3.02388325618867,2.96,0.06388325618866997
1,YCV,2020,2.422491485205164,2.56,-0.13750851479483606
1,YDV,2018,0.9683654646077067,0.96,0.008365464607706707
1,YDV,2019,1.236535276217271,1.25,-0.013464723782729004
1,YDV,2020,1.3075230887627687,1.31,-0.0024769112372313717
1,YWV,2018,1.0102242377244552,1.03,-0.019775762275544784
1,YWV,2019,1.176378854609722,1.22,-0.04362114539027795
1,YWV,2020,1.2549372693473115,1.28,-0.025062730652688492
2,BCVATGDPV,2018,-0.1206262199500896,-0.11,-0.010626219950089597
2,BCVATGDPV,2019,-0.2240430257847934,-0.2,-0.024043025784793393
2,BCVATGDPV,2020,-0.25592035013288156,-0.23,-0.025920350132881548
2,BGVATGDPV,2018,-0.44907122442794967,-0.46,0.010928775572050353
2,BGVATGDPV,2019,-0.2506238422816519,-0.26,0.0093761577183481
2,BGVATGDPV,2020,-0.15727098954957486,-0.05,-0.10727098954957485
2,CG,2018,0.04555739697776895,0.04,0.005557396977768948
