period,GDP,CP,IHP,IFP,INP,CG,IG,ING,BF,XGS,MGS,KAISA,GDPV,CPV,IHPV,IFPV,INPV,CGV,IGV,INGV,BFV,XGSV,MGSV,NFIV,RTRIV,PTRIV,GNIV,PGDP,PCP,PIHP,PIFP,PCG,PIG,PXGS,PMGS,YWV,YWIV,YOLIV,YIGV,YIEV,YINPV,YICV,NIV,TAXNETV,ENTV,RENTHH,CCAVG,TPIV,TCIV,TCSTV,SUBV,TINCGV,CSSV,TYPV,YDV,BSSV,TYCV,OITAXV,ITAXV,CCAV,TAXV,YIV,YCV,SDV,OTYDV
2018Q2,557177.0,303014.1,19570.6,92244.3,1775.5,108265.3,28051.1,-46.7,4585.4,106251.6,101666.1,-282.7,559716.2,304852.3,20151.0,92765.1,1928.5,108953.6,28700.2,-33.3,2398.8,102224.4,99825.5,21665.3,33592.7,11927.4,581381.5,1.005,1.006,1.03,1.006,1.006,1.023,0.9620000000000001,0.982,281072.6,239395.43394199584,42631.45723211658,-1078.5575000000001,22869.592765790738,321.46000000000004,31892.1875,409273.19526579074,43112.76364466036,102978.7775,3109.3225,18576.299352690665,46186.59390535227,22329.354798848082,1059.0374696761403,3063.525,57629.339953269315,72772.37542781097,31022.27848317062,296620.80613646767,78308.21878557454,26656.109481931377,22807.710531172233,46196.102799696455,131910.5300332188,103874.49076479845,21791.03526579074,74517.3725,-2934.8030987060047,-13727.139003916003
2018Q3,553131.0,302657.5,19626.7,89736.4,2111.4,108320.4,27673.0,-18.1,3263.0,104417.6,101154.6,-239.3,554857.2,305529.4,20261.5,90306.8,2090.6,108805.5,28402.6,-18.4,-520.9,102033.1,102554.0,21540.4,33685.9,12145.5,576397.6,1.003,1.0090000000000001,1.032,1.006,1.004,1.026,0.977,1.014,281856.8,239151.68142053855,42889.7116071238,-972.788125,23159.739030172917,322.401875,31771.56375,405457.55278017285,42567.596164451614,97914.23999999999,3177.16,18638.16955215025,45631.22299802416,22225.2582064734,1069.6218280831138,3044.4156249999996,57695.222395783625,72995.48434722463,30871.574170435302,302786.46991641086,78442.27852647656,26800.070127885894,22342.032392823196,45636.912427379706,132946.2068744281,103308.55672570091,22186.95090517292,69642.23812499999,-4598.656456980621,-8576.852872578602
2018Q4,552078.1,301729.8,19938.8,91491.4,3155.3,108877.6,27223.8,-46.9,-209.2,105689.8,105899.0,-82.4,552270.4,304069.4,20563.7,92309.3,3212.3,108996.5,28005.5,-69.5,-4816.9,101864.5,106681.4,22165.8,34557.2,12391.3,574436.2,1.0,1.008,1.031,1.0090000000000001,1.001,1.0290000000000001,0.9640000000000001,1.0070000000000001,283584.6,240067.1124322594,42973.46906622183,-836.141875,25283.334453238054,392.65375,30736.85125,399901.785078238,43080.12675228924,88230.805,3246.53375,18739.587254422822,45966.83659793532,22622.865839109483,1096.3499505237692,2890.68375,57579.35919521717,73152.07738565197,30809.04563720223,305609.3748381809,78450.80587807592,26826.94784468664,22242.527015228487,45961.742804861744,134192.76272195505,103597.73628675062,24447.192578238053,61133.14124999999,-2729.4068550547818,-8485.093720278877
2019Q1,554673.7,302532.2,20452.9,91789.3,1600.4,109286.0,27799.2,-165.6,1497.4,103679.0,102181.6,-118.0,558434.6,305050.7,21137.5,92615.3,1410.8,109695.7,28616.1,-150.8,59.3,98826.6,98767.2,21629.6,33723.9,12094.3,580064.3,1.0070000000000001,1.008,1.033,1.0090000000000001,1.004,1.0290000000000001,0.953,0.9670000000000001,283381.4,239475.1526097223,43150.664493497425,-654.4406249999997,22987.558912349625,313.88812499999995,32012.501874999998,395041.9882873497,43069.73747404855,85699.15375,3314.428125,18843.505755393537,46067.70966282583,22887.67998555556,1058.0388663336912,2996.910625,58364.598729590005,73150.82072144846,32037.953190548036,306391.5283421123,78892.84928162454,26385.95630873945,22113.155420430234,46058.87427231949,135892.9997406612,104482.78377160698,22333.118287349625,57314.96812499999,6067.248324669548,-5694.007814865385
2019Q2,557509.9,302902.0,20734.8,91926.1,3307.7,110326.6,27818.5,-30.3,652.6,104018.9,103366.4,-128.1,562554.7,306692.5,21531.1,92942.0,3442.5,111125.3,28788.8,-18.9,-1948.4,98114.2,100062.6,22037.7,34578.0,12540.3,584592.4,1.0090000000000001,1.013,1.038,1.011,1.0070000000000001,1.035,0.943,0.968,286662.4,243999.18414347473,43831.12557643355,-502.39687500000014,22922.067383271067,311.140625,31173.034375,407966.56738327106,43722.7118147674,95487.946875,3085.4093749999997,18930.959648657165,46808.73399729678,23386.023313826106,992.1906506818221,3051.56875,55092.09980671458,74375.7237017821,29800.76452344756,303192.2656390807,79393.13979699979,25299.525275584754,22435.595099062473,46813.8090635704,136908.87286064355,101914.09886260271,22419.67050827107,67711.4625,-4045.2805574850645,-12781.887690960488
2019Q3,557576.6,304674.5,20906.4,94052.7,202.9,111159.3,28129.6,-51.1,-1383.9,104286.2,105670.0,-113.8,562300.8,308419.4,21720.5,94866.3,145.8,111568.1,29170.5,-53.3,-3536.5,96893.2,100429.7,22207.3,35347.2,13139.9,584508.1,1.008,1.012,1.0390000000000001,1.0090000000000001,1.004,1.037,0.929,0.95,287092.7,243349.69865600296,43887.03691639976,-482.8895833333331,22988.591463536144,315.50625,30054.182291666664,402396.25188020285,43772.66070113969,89350.371875,3131.9718749999997,19007.11425390527,46806.51343938452,23381.42410579102,993.2578656297435,3042.0114583333334,56060.32678929152,74317.3803796555,30515.096381710257,307234.1456590101,79392.4732213729,25552.958932801546,22440.600858963397,46815.28283038416,137479.08257216174,102883.33814489597,22505.70188020281,62743.667708333334,859.4941755846376,-7461.324556199834
2019Q4,542318.9,293600.2,20506.6,87451.9,1023.3,111171.8,28337.3,20.2,361.2,103667.0,103305.8,-153.5,550097.0,298109.9,21653.8,88543.2,822.5,112448.8,29681.7,26.3,-1189.1,96015.7,97204.8,21373.5,33928.9,12555.4,571470.5,1.014,1.015,1.056,1.012,1.011,1.047,0.9259999999999999,0.941,289584.3,245110.98311136564,43854.5932353594,-254.5291666666668,21816.159263625166,291.90937499999995,29141.265625,392280.04780529183,43122.12521240996,77671.51354166666,3170.694791666667,19097.900949211344,46155.93612268268,22931.522507095728,915.9915290693392,3037.566666666667,56335.641779101374,74411.07815930243,30438.777558071914,309457.0102743705,79505.47474976494,25893.690402030654,22307.401541967658,46154.91557813273,137562.34122718454,102487.3835382353,21561.6300969585,51992.85208333333,-1489.2379439424258,-5740.333646645304
2020Q1,544665.7,295965.8,19500.2,89811.3,710.0,111303.9,28066.2,19.4,-718.0,98857.8,99575.8,6.7,553878.2,301134.5,20669.8,91004.8,696.2,112207.0,29444.3,25.1,-1303.5,92174.9,93478.4,21415.3,33050.7,11635.4,575293.6,1.0170000000000001,1.0170000000000001,1.06,1.013,1.008,1.0490000000000002,0.932,0.9390000000000001,288498.1,244068.98588016504,43722.25782538954,-53.98124999999982,22289.477642732887,310.3875,32612.916666666664,399255.4599343996,42667.51646310421,85026.21145833333,3185.2645833333336,19131.72983303345,46195.54071620773,22977.198875017482,861.343085318539,3505.9989583333336,57875.30601244278,74561.64351475655,30589.880687811383,314511.63049853116,79568.79034234493,27160.249630022645,22345.255751121633,46183.79771145765,136992.27364230508,103933.92802929168,22235.496392732886,55908.946874999994,-3632.0323298290023,-3306.1299506453797
2020Q2,501370.3,270444.6,19489.7,83572.0,2668.8,111726.9,29096.9,-29.5,-16697.3,81252.8,97950.1,1098.3,512525.0,275163.8,20469.8,84021.3,1487.3,111633.9,30286.1,-25.8,-10511.3,72859.5,83370.9,17868.3,28363.5,10495.2,530393.4,1.022,1.0170000000000001,1.05,1.005,0.9990000000000001,1.041,0.897,0.851,280140.7,237433.68698342913,43594.60752250424,-728.0458333333333,23123.33892731739,321.0333333333333,27204.141666666666,355218.2139273174,43618.02830917007,49020.69166666665,3340.4958333333334,19214.982299533145,46737.75275043581,24538.084271861673,849.7743664471072,3108.8999999999996,55732.89732446888,73301.09346300979,30270.109060922772,334668.43301398924,79913.35858502596,25444.35132357013,21344.252178099738,46732.110816408516,136511.37539843007,102446.57120090141,22395.293093984055,25478.079166666652,-4959.500142155972,27858.096358911775
2020Q3,527957.4,284840.4,18576.5,83232.0,181.9,114127.2,29389.0,17.9,-2683.3,88357.1,91040.4,275.9,538980.4,289479.3,19548.5,83713.9,-1.2,114435.1,30736.7,27.4,1040.8,80601.4,79560.6,18379.9,29077.9,10698.0,557360.3,1.021,1.016,1.052,1.006,1.003,1.046,0.912,0.8740000000000001,281775.0,238839.4673290481,43550.904932989804,-545.1291666666664,22675.404389859505,301.75,28419.14166666667,367773.9127231928,45563.79933803469,60228.12499999999,3338.7625,19283.562519610783,48673.28130682067,26097.34775902506,796.2250505676001,3160.3500000000004,55458.28782339718,73593.60587908888,30140.838369964764,318230.56660499034,80169.87265850119,25323.429192987038,21788.605074125142,48682.1778837178,135959.98028873623,104146.4454466696,22130.27522319284,35449.49583333332,8104.57910435315,8925.592139016546
2020Q4,537791.8,289370.6,18562.0,84243.2,-818.3,114961.0,30023.2,-96.5,1692.1,97786.9,96094.8,-145.6,546104.8,291880.7,19467.6,84605.1,-885.4,114362.7,31351.8,-78.0,5400.3,89138.4,83738.2,19999.8,29369.4,9369.6,566104.7,1.015,1.0090000000000001,1.0490000000000002,1.004,0.995,1.044,0.912,0.871,283997.6,239549.08518796737,43481.88965413929,-830.4791666666667,21676.924140553827,308.6333333333333,28915.225000000002,384736.6824738871,47089.32005524578,76234.42499999999,3349.579166666667,19381.686092105407,49934.92001350993,27405.309068000395,803.9056146800252,2884.5666666666666,55807.12702071292,73489.47312188978,30295.435871023292,309143.5773535422,80429.46408653574,25499.09094694924,21686.803319362083,49896.0180020425,135479.08204486125,105690.54482001503,20846.44497388716,50977.412499999984,-1122.6158541241894,-2090.7268806342036
2021Q1,534867.8,287101.7,18723.3,84577.7,-195.0,114245.9,29524.2,-25.3,1012.6,99945.3,98932.7,-97.4,543564.5,291117.5,19902.5,85427.7,-374.3,114513.7,31086.2,-37.6,1928.8,93639.9,91711.1,20152.1,30489.4,10337.3,563716.6,1.016,1.014,1.063,1.01,1.002,1.053,0.937,0.927,289475.4,241910.61888131025,43448.20751736235,-667.4277777777777,26737.30915854965,383.4611111111111,31954.605555555554,401047.992491883,46483.177779567886,81722.45555555554,3396.7944444444447,19120.151599307213,50748.10122641849,27660.881442413396,839.2259428163136,4282.75,56569.88309055328,73720.8159755962,30026.344523555028,318169.94056936033,79563.66712262551,26540.921141496496,22285.867783941816,50785.97516917152,135209.6743984428,107353.24083422305,26069.881380771873,53548.10555555554,-19044.292059497326,-5813.880768219184
2021Q2,537992.3,289058.7,18917.1,86267.9,-177.7,115084.0,28514.8,-20.0,392.8,103043.8,102651.0,-45.0,544693.4,291898.5,20552.9,87863.0,-469.6,115643.5,30347.9,-23.6,-1119.1,99495.9,100615.0,20637.5,31374.5,10737.1,565330.9,1.012,1.01,1.0859999999999999,1.018,1.005,1.064,0.966,0.98,288351.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021Q3,534176.4,286247.1,18611.3,84189.0,330.0,116361.8,27648.9,-63.6,1077.7,102744.0,101666.3,-225.9,538923.3,289524.1,20887.8,86342.6,-150.4,117732.0,29719.6,-125.6,-5006.8,101075.6,106082.4,20418.6,31010.8,10592.2,559341.9,1.0090000000000001,1.011,1.122,1.026,1.012,1.075,0.9840000000000001,1.043,288140.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021Q4,540210.6,293173.3,18431.3,84476.4,-411.7,115953.8,26594.9,0.5,2406.3,103700.8,101294.6,-414.2,540745.2,295165.2,21091.0,87218.0,-745.6,116658.3,28902.6,-3.0,-7541.2,105084.9,112626.2,21435.6,32661.7,11226.1,562180.8,1.001,1.0070000000000001,1.1440000000000001,1.032,1.006,1.087,1.013,1.112,287116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
