period,GDP,CP,IHP,IFP,INP,CG,IG,ING,BF,XGS,MGS,KAISA,GDPV,CPV,IHPV,IFPV,INPV,CGV,IGV,INGV,BFV,XGSV,MGSV,NFIV,RTRIV,PTRIV,GNIV,PGDP,PCP,PIHP,PIFP,PCG,PIG,PXGS,PMGS,YWV,YWIV,YOLIV,YIGV,YIEV,YINPV,YICV,NIV,TAXNETV,ENTV,RENTHH,CCAVG,TPIV,TCIV,TCSTV,SUBV,TINCGV,CSSV,TYPV,YDV,BSSV,TYCV,OITAXV,ITAXV,CCAV,TAXV,YIV,YCV,SDV,OTYDV
2016Q3,566980.8,307775.7,25194.9,95281.1,513.2,106785.5,28292.9,-272.6,3228.7,87284.5,84055.8,181.4,555209.9,298614.9,24050.1,93749.2,526.5,106460.0,27005.9,-285.2,5088.6,85879.3,80790.7,18245.0,28278.3,10033.2,573455.0,0.9790000000000001,0.97,0.955,0.9840000000000001,0.997,0.955,0.9840000000000001,0.961,267373.2,226842.22186187736,40677.81699086927,-2782.6675,21142.76454932209,231.8,33435.3575,391991.3520493221,41986.92635209101,102872.6925,3153.5625,17621.014637042208,44963.01169802388,21646.289926818554,938.9841304135781,2988.6,52214.007850609334,68756.74811950707,29098.39603036925,291969.47284449707,77871.90760832914,23146.866888026936,22357.311756487295,44942.58581371943,136988.13060435117,97187.84873211561,18360.097049322092,72822.69750000001,2521.4315326072974,-9998.612663277774
2016Q4,567027.9,308233.6,25283.8,95965.5,-1350.9,106846.6,28297.8,-329.3,3968.6,89240.8,85272.2,112.3,555820.0,299908.5,24291.8,94780.5,-1459.2,106662.4,27181.0,-316.7,4771.6,89828.8,85057.3,18476.1,28538.3,10062.3,574296.0,0.98,0.973,0.961,0.988,0.998,0.961,1.0070000000000001,0.997,269070.1,228016.53994456,40970.45821248641,-2573.7375,20597.683787999875,235.20499999999998,35038.93,398211.4462879998,42255.809548009056,107727.545,3154.65,17763.526067322346,45515.76247706716,22208.590129377786,917.7988650531448,3277.49,51774.5256200615,69523.44928565835,28617.641104382474,294531.0463893221,77939.5675999831,23101.41237192452,22413.915352607997,45540.304347038924,137560.10426275342,97259.35782334593,18023.946287999875,76078.46999999999,-3738.2648977921344,-9974.144608619972
2017Q1,571064.1,309197.2,24882.2,96479.5,-231.5,107138.4,28531.9,-257.4,5143.3,91317.3,86174.0,180.5,559091.9,301250.7,24224.2,95843.4,-375.3,106942.5,27567.1,-283.7,3923.0,95579.8,91656.7,20814.5,31260.1,10445.7,579906.4,0.9790000000000001,0.9740000000000001,0.9740000000000001,0.993,0.998,0.966,1.047,1.064,269081.1,227904.1493344885,41430.436398537524,-2615.66,22789.73143126641,297.5025,32890.487499999996,397027.4864312664,43116.608880791355,104374.225,3100.5874999999996,17946.519545174193,45854.58247382586,22487.018238291366,950.6558561885719,2764.17,52124.00669771318,70031.71351875411,29132.78942436312,293932.4975557957,77949.55163968881,23131.893965888023,22429.694723230492,45867.368817710434,138356.50790452326,98132.05220796158,20174.07143126641,74881.82750000001,1419.2068464998738,-9613.87007204222
2017Q2,572963.0,311146.2,25159.4,97118.4,-398.2,106828.2,28852.0,-39.0,4165.3,91320.4,87155.1,130.8,561539.6,303444.3,24543.1,96535.9,-434.5,107029.8,27966.4,-27.7,2482.2,94640.0,92157.8,19687.6,30351.3,10663.7,581227.2,0.98,0.975,0.976,0.9940000000000001,1.002,0.9690000000000001,1.036,1.057,269373.6,227929.97229029276,41259.460801515685,-2131.19,21769.2111351061,256.835,34703.1275,399891.1211351061,42220.096756655184,107384.34,3238.325,17963.47443522399,45231.456136777626,21912.74611488538,992.6743850641304,3023.2725,55080.01899209265,70035.28502171351,29907.12306036372,293161.32613243494,77634.45137011449,25181.051477390974,22320.45582614208,45225.87632609159,139169.16106318706,100314.05086384628,19638.0211351061,76176.3725,-35.686024384747725,-10376.655790708377
2017Q3,579559.5,310200.6,24991.4,98542.2,2750.0,107318.2,28322.2,-21.7,7154.7,93617.4,86462.8,302.0,569866.6,302746.6,24473.3,98064.9,2739.0,107633.6,27593.9,-22.3,6637.6,98507.7,91870.1,21102.2,31518.2,10415.9,590968.8,0.983,0.976,0.9790000000000001,0.995,1.003,0.9740000000000001,1.052,1.063,272096.5,230726.0595360828,41631.1798945291,-1816.92,22789.491497509836,316.70500000000004,34189.9925,404821.4939975098,42102.42243883366,108249.73,3185.9875,18096.320128073814,45165.573008884305,21901.148208868373,997.0611533526483,3047.31,55273.00660655481,70870.82546219407,29903.922098378203,296104.61903725896,77910.36782505563,25364.065115513356,22264.427454862354,45162.636817083374,140041.88890348191,100430.62403097493,20972.571497509838,77562.43,3990.0902819249313,-10106.985224734235
2017Q4,580438.6,311514.6,24499.5,99159.2,3400.2,107307.2,28516.7,-17.8,5711.5,94687.3,88975.8,347.5,569668.6,304769.1,23967.5,98814.0,3398.2,107582.2,27709.1,-13.8,3442.2,100102.8,96660.6,20502.7,31583.8,11081.1,590171.3,0.981,0.978,0.978,0.997,1.003,0.972,1.057,1.0859999999999999,272818.3,230674.99642021436,41902.968010185694,-1788.7575,22353.93206823985,276.6775,34561.205,412179.20206823986,42585.74429816927,115304.9275,3214.1225,18119.420496482297,45725.13873641473,22456.415861913378,1035.039621002798,3144.125,56634.45243501335,71239.21394812634,30914.25370521005,295411.28275734873,78170.15065119012,25702.610886033723,22235.560567456047,45727.01605037222,140934.22133298553,102343.880641616,20565.17456823985,84234.5225,-5525.014451597643,-10338.837308744842
2018Q1,579414.9,310597.1,23819.6,99681.6,1395.9,108136.5,28739.1,-12.8,6700.8,96277.0,89576.2,357.0,569522.9,305163.6,23388.8,99423.8,1279.8,108690.1,27956.3,-21.5,3642.2,101582.0,97939.8,19973.0,32029.0,12056.0,589495.9,0.983,0.983,0.982,0.997,1.005,0.973,1.055,1.093,276751.1,234030.63228209666,42098.83010336172,-1586.5774999999999,22865.890490462105,333.105,29157.587499999998,393302.78799046215,43230.356726228565,91623.4075,3315.8625,18096.88671050791,45991.84651756086,22630.195969411954,1073.1729719988193,2771.475,55332.10567662595,71681.66580485406,29664.239297225373,297876.6721584879,78188.77525286331,25595.57335390245,22281.940094709276,45985.309036120045,141898.60114442895,101245.12168724787,21279.312990462106,66114.7875,11080.676828988828,-7740.7759827580885
2018Q2,583110.4,310819.5,23192.9,102389.9,1759.4,108020.7,29151.6,20.2,7310.8,97063.6,89752.9,445.3,571304.9,304624.8,22823.3,102391.1,2023.5,108776.5,28533.3,34.2,2098.1,102076.4,99978.3,21671.0,33578.7,11907.7,592975.9,0.98,0.98,0.9840000000000001,1.0,1.0070000000000001,0.9790000000000001,1.052,1.114,279766.5,238032.6992459026,42636.13800030201,-1026.045,22479.304392084072,299.14,30979.930000000004,412734.35939208406,43101.266714153375,108084.04,3131.42,18263.37111428736,46177.522158518084,22400.566775834297,1074.192658219015,3065.77,57629.02213125947,72740.08210330174,30840.727726664903,293535.35998513264,78252.11173831174,26846.996471776798,22707.537396584095,46182.29683063741,142708.03582291768,103870.02102907911,21453.259392084074,80534.66999999998,-5583.022045639111,-14361.6763152965
2018Q3,580388.3,311431.5,23241.8,99640.2,2092.9,107978.7,29008.3,66.8,6568.5,95714.8,89146.3,359.6,567924.8,306535.6,22891.8,99685.2,2072.5,108486.1,28417.9,80.5,-244.9,102286.8,102531.7,21560.7,33611.2,12050.6,589485.4,0.9790000000000001,0.9840000000000001,0.985,1.0,1.005,0.98,1.069,1.15,280390.5,237642.44021767605,42837.107235895215,-924.7625,22642.095940566862,309.64750000000004,31362.2825,409102.04094056686,42669.0247623952,103471.8575,3212.7025,18313.307423459224,45716.02773591823,22334.519818521094,1080.6306898323846,3028.5625,57648.6418835856,72962.2699345702,30727.048838367566,299109.5276168174,78328.91468458081,26897.278511444525,22303.269859263153,45718.420367616636,143415.5888867739,103342.74771742872,21717.33344056686,75631.925,-5721.987694957352,-9924.946735392557
2018Q4,580805.2,311606.0,23491.1,101879.0,3796.1,108842.2,28663.7,27.4,2430.8,95965.2,93534.4,69.0,568076.6,307036.5,23141.2,102154.0,3872.3,108837.4,28154.4,27.0,-5146.3,101553.6,106699.8,22144.4,34624.5,12480.1,590221.0,0.978,0.985,0.985,1.003,1.0,0.982,1.058,1.141,281828.6,238739.1613779758,42956.189664420956,-708.9224999999999,24903.568407439296,380.1,29544.184999999998,402131.3334074393,43083.921489053326,92454.2625,3273.725,18406.154859712376,46035.90343719718,22589.039315412545,1096.5461173896854,2958.355,57725.49947309723,73197.27888213743,30720.19107534522,302173.4541366891,78357.68970591728,27067.84725636846,22365.57854235076,46051.16397515299,144010.06369495334,103839.20230686667,24194.645907439295,66563.90250000001,986.7939224543516,-8543.119019184785
2019Q1,581283.2,310404.0,24163.5,102335.0,1163.3,109146.8,29319.5,-41.6,4564.9,94823.5,90258.6,227.8,572525.5,306481.6,23822.0,102519.9,1089.3,109468.2,28795.8,-42.5,391.2,98993.2,98602.0,21646.9,33758.3,12111.4,594172.5,0.985,0.987,0.986,1.002,1.003,0.982,1.044,1.092,281186.1,237171.85536579162,42739.57175682444,-659.8924999999999,21977.79047065248,293.3075,32159.4725,411549.5079706524,42785.800669039774,105459.01749999999,3293.1849999999995,18390.72107446454,45882.321869789885,22690.182415447496,1034.9899587180128,3061.2325,58299.49548337902,72989.14153603588,31835.83012116425,300241.18979978876,78847.34748755135,26517.80918174855,22138.057310154392,45863.2296843199,144458.83044370892,104216.86898723271,21317.897970652477,76886.03749999998,-4637.935598681273,-9104.549001214851
2019Q2,583692.7,310303.6,24432.5,102270.8,2659.0,110300.6,29933.3,-97.4,3745.6,95182.5,91436.9,144.8,574858.6,307006.1,24115.7,102512.1,3017.2,111205.9,29472.5,-108.6,-2362.3,98003.5,100365.8,22113.8,34598.6,12484.8,596972.4,0.985,0.9890000000000001,0.987,1.002,1.008,0.985,1.03,1.0979999999999999,284829.1,242288.48845816858,43597.87372373353,-292.135,22329.9966562378,313.60249999999996,31223.450000000004,413023.47665623773,43582.767655080344,102544.3075,3298.6049999999996,18554.442374781636,46701.40384680123,23290.150675324916,994.7158416094884,3142.8875000000003,55003.04564197282,74167.41264635406,29770.21903405402,299278.7971010013,78989.85283739016,25222.41557375372,22418.008009862457,46702.87452679686,144880.1015958115,101695.5091346046,22037.8616562378,74933.06499999997,-4491.165278846107,-14155.97071221855
2019Q3,584161.3,312589.6,24540.6,104538.7,-237.5,110864.0,29752.1,-113.8,2431.6,95698.9,93267.3,-204.0,575468.9,309629.2,24296.9,104574.3,-460.1,111160.0,29407.0,-121.6,-3016.8,97237.8,100254.6,22362.6,35269.9,12907.3,597831.5,0.985,0.991,0.99,1.0,1.003,0.988,1.016,1.075,285173.3,241562.4594645027,43591.68419104201,-405.9024999999999,22671.79968528461,303.1075,29968.945,407935.61468528456,44111.59549413245,96845.43999999999,3347.87,18584.674272274824,47020.03507609437,23470.91730848066,995.4108514894566,2900.6425,55970.010839576455,74197.16987136046,30452.33493558985,302870.58544242574,79327.6096023822,25538.82927555909,22542.794208365878,47009.122368336,145244.2936272787,103000.28657948493,22265.89718528461,70527.47249999999,543.1118191007408,-9621.564038290759
2019Q4,567319.0,301377.9,24174.3,97794.6,613.9,111473.7,29640.9,-61.0,2453.6,93823.9,91370.3,-148.8,564583.7,301135.9,24296.2,98236.0,370.2,112628.9,29642.7,-68.4,-1657.9,95417.0,97074.9,21190.9,33917.1,12726.2,585774.6,0.995,0.9990000000000001,1.005,1.005,1.01,1.0,1.0170000000000001,1.062,287523.2,244021.10076741743,43789.09146149205,-70.43750000000023,21831.7157143591,301.93999999999994,29591.49,386422.6632143591,42772.479919081,73463.8275,3372.4175,18799.294885613635,45870.967791256604,22665.00473798219,919.7263492687048,3091.9325000000003,56531.45321979604,74673.35066824085,30402.368972174438,306945.91619418724,79412.78889619856,26101.242163252336,22327.408107392366,45912.13919464326,145609.33364188764,102415.75033007003,21761.2782143591,47546.695,10922.396449110005,-6337.558775955113
2020Q1,569205.9,301729.8,23033.7,100981.6,-270.4,111890.9,29370.4,-50.5,2410.7,90329.1,87918.4,109.9,567629.7,302199.7,23306.1,101654.7,-154.0,112451.7,29618.7,-73.4,-1373.8,92293.7,93667.5,22015.2,33650.8,11635.6,589644.9,0.997,1.002,1.012,1.0070000000000001,1.005,1.008,1.022,1.065,286590.9,241462.86596271713,43569.6633233368,-39.6099999999999,21285.34227952923,253.81000000000003,33793.899999999994,403742.27227952925,43015.218144387545,92292.61499999999,3359.2149999999997,19029.696289556734,46321.94221772752,23165.09585617999,856.3779760870402,3274.5725,58154.32863775102,74350.90837897788,30701.0732081289,307845.0218311338,79078.57397556072,27387.604072738697,22287.345457630152,46308.81928989718,145860.37459628636,104397.49657076478,21245.73227952923,62111.73999999999,-2991.993665712769,-7851.712836849329
2020Q2,528202.4,278910.1,23222.4,94292.9,1758.2,111939.5,31435.1,39.7,-12874.8,74308.7,87183.5,-520.8,528805.7,278834.0,23039.6,94137.0,773.4,112033.9,31272.6,53.7,-11338.4,72708.1,84046.6,17970.7,28707.4,10736.7,546776.5,1.001,1.0,0.992,0.998,1.001,0.995,0.978,0.9640000000000001,277432.7,235112.46572510796,43005.93880050283,-845.9375,21184.40400977151,305.2475,27862.2925,353095.5715097715,43803.29474058998,51562.99249999999,3456.1650000000004,18808.74256339584,46795.2373968794,24613.493700828985,836.7650169653512,3056.57,55256.504264581614,73003.82857326043,30379.66558906781,333354.99882978277,80609.11321224956,24780.40797979625,21336.71893267437,46786.9776504687,146514.88837888444,101947.05121933276,20338.46650977151,27462.112499999996,3435.5324608753435,29649.9832700899
2020Q3,554765.2,293554.3,22129.2,95114.2,-2243.0,114017.9,31007.8,69.8,797.8,81479.3,80681.4,317.2,554799.7,293432.2,22095.1,94815.0,-2391.9,113908.6,30985.6,109.4,1845.9,81391.4,79545.6,18764.8,29417.8,10653.1,573564.5,1.0,1.0,0.998,0.997,0.9990000000000001,0.9990000000000001,0.9990000000000001,0.986,279521.8,236978.05239370442,43031.07843748774,-684.2550000000001,20577.49337850204,266.32250000000005,29427.56,378233.315878502,45943.86716766659,75089.13249999999,3462.8225,19007.02643551732,48999.0534798657,26473.20910065029,784.4772352186202,3086.5175,55210.6235183309,73377.43612238548,30229.04611695838,313568.05179192143,81376.82356255452,25021.44811119996,21736.006235416575,48993.692571285486,147457.37898223748,104244.18679944382,19893.23837850204,49390.7175,1966.6300679750275,6270.857090208796
2020Q4,563927.1,298924.9,22166.9,97025.9,-3496.5,115066.1,31139.5,-51.2,3057.7,88458.4,85400.7,93.7,564104.2,298449.7,22108.7,96726.5,-3462.1,114520.1,31076.0,-28.8,4714.0,88384.7,83670.7,20037.1,29800.2,9763.1,584141.3,1.0,0.998,0.997,0.997,0.995,0.998,0.9990000000000001,0.98,281891.2,238388.86080725194,43291.958092151704,-755.93,19794.057191322143,288.12,31684.182500000003,393710.23219132214,46424.58239809678,89022.2875,3470.4975,19093.92750323682,49766.300363489514,27222.51836013578,816.0705500651225,3340.8200000000006,56678.990069495594,73722.07357356294,30861.781764161035,307142.64004611946,80267.46585888627,25677.460907869154,21717.813323954055,49756.40223415496,148717.45785958247,106295.64490618515,19038.127191322143,61096.7225,-4701.972285059688,-1910.410166364978
2021Q1,570638.8,296751.6,22724.4,99363.5,713.4,114981.8,30738.8,33.0,5310.5,92415.3,87104.8,21.8,569484.8,297869.5,22990.2,99798.9,309.0,114694.5,31005.1,-11.6,2829.2,95090.1,92260.9,22381.6,33238.9,10857.3,591866.4,0.998,1.004,1.012,1.004,0.998,1.0090000000000001,1.0290000000000001,1.0590000000000002,288078.8,243036.7835975022,43860.78065066358,-294.55500000000006,22153.455781281027,333.2025,28606.747499999998,390655.975781281,46493.643196950434,76929.9375,3455.1349999999998,19298.12489343084,50086.18648135398,27127.637566745532,841.8552119993602,3614.4025,57537.044152882736,74848.63348436543,31713.073134338894,307451.9992944086,79732.77514532737,26126.06579389871,22140.347746256895,50109.84052500179,150354.22752029792,107948.97945323939,21858.900781281027,52111.527500000004,4360.758673419303,-4558.072513495514
2021Q2,574086.9,298655.4,22773.1,100338.2,682.1,118064.9,30198.4,-11.6,3398.6,94695.2,91296.6,-12.1,573351.7,300669.6,23594.5,101302.4,942.0,118182.9,30707.0,-11.7,-2034.8,99632.0,101666.8,27621.6,39212.6,11591.1,600973.3,0.9990000000000001,1.0070000000000001,1.036,1.01,1.001,1.0170000000000001,1.052,1.114,286292.1,242756.43238371308,44262.11507183482,-1100.945,22442.064202933158,311.5075,31504.815000000002,408388.0692029331,47306.56018022659,96974.1225,3469.2200000000003,19547.159368284712,50619.35139491584,27619.659854282378,859.94958685689,3207.6525,60540.87079872349,75607.59780351863,31274.019482853866,303200.325155615,81820.84449567767,29316.521302536858,22122.655287890902,50602.26472903017,152142.31892072983,111192.80551442089,21341.119202933158,69250.035,-6951.700352693151,-11977.88125662331
2021Q3,572992.3,295862.6,22570.3,99049.1,2504.2,118731.7,29687.1,-57.8,4657.1,93978.7,89321.5,-12.0,572990.0,299489.6,24226.2,100721.8,2366.9,119737.1,30557.1,-82.8,-4025.9,101318.8,105344.7,27179.2,38924.8,11745.7,600169.1,1.0,1.012,1.073,1.0170000000000001,1.008,1.0290000000000001,1.078,1.179,288322.0,244624.92687980883,44414.0669923281,-577.7750000000001,22002.961132138353,324.27750000000003,30592.210000000003,396195.54613213835,46411.40251760228,82647.11249999999,3476.97,19740.5727540066,50037.40129283332,27226.06615099186,865.1607930567271,3671.4000000000005,62950.80809065388,75926.76232545923,33005.31448455996,307538.0313906091,81574.3807484904,29963.436954898913,21936.973031035504,50028.19997508409,154135.18565307456,112996.95141454297,21425.18613213835,55856.14999999998,3481.6682397030527,-6021.443680000433
2021Q4,579748.9,304654.9,22618.8,99163.9,2535.8,117891.6,29039.3,-23.3,3841.8,93471.3,89629.4,26.1,579492.5,309689.9,24860.2,101885.1,2656.0,118435.0,30260.2,-41.0,-8253.0,104123.7,112376.7,28701.9,41686.1,12984.2,608194.4,1.0,1.0170000000000001,1.099,1.0270000000000001,1.005,1.042,1.114,1.254,288296.2,243838.10632445867,44188.279657955536,-826.16,22517.81178254602,339.2125,30298.2375,405831.611782546,47678.87905813958,92075.77999999998,3428.7675,19987.256374468176,51491.26043013237,28591.054123310616,895.6658556882674,3793.6900000000005,63787.878302826444,75633.55628511326,33061.91440148505,312681.78361872013,85315.35663601996,30709.0601327605,21993.20848574651,51479.92846474539,156250.63602153023,115250.90299899095,21691.65178254602,65545.52249999998,-1574.0862688216148,-5050.351613247476
2022Q1,577204.4,301920.7,22672.8,99778.5,3198.6,118491.6,27548.7,-17.0,3799.2,96992.3,93193.1,-188.8,579222.2,310753.7,25343.6,103385.8,3181.7,119899.9,28920.5,-60.8,-12202.2,110467.2,122669.3,32741.2,45958.2,13217.0,611963.4,1.003,1.0290000000000001,1.1179999999999999,1.036,1.012,1.05,1.139,1.3159999999999998,294026.6,247719.14234661552,44882.22477289872,-257.2874999999999,24558.8508941328,463.4975,30030.697500000002,402413.8733941328,48225.3482115888,80287.60250000001,3334.61,20165.264665078008,51818.36528413699,28779.417005274205,958.2016505264114,3648.015000000001,61949.78794188007,76831.45145980146,32468.246526523173,321684.0370426752,87464.11722729843,29602.559784848137,22103.661690008918,51841.28034580953,158624.79281514467,113912.08665718084,24301.5633941328,54055.012500000004,2731.4684449129854,-5096.5305924313725
2022Q2,582704.7,306695.7,22596.2,102226.8,1880.8,119613.6,26952.0,98.0,3004.5,97706.9,94702.4,-362.9,583011.0,318284.6,25496.1,107086.9,2891.5,119740.0,28680.6,94.8,-19263.4,119215.0,138478.4,31846.7,46313.7,14467.0,614857.8,1.001,1.038,1.128,1.048,1.001,1.064,1.22,1.462,293162.6,249056.75255736365,44947.157149478655,767.0250000000001,22124.169118571575,342.9475,30961.1425,416679.46911857155,46330.64274645643,96892.64499999999,3390.0825,20579.526161956765,52465.80574107723,28739.877841134414,993.3693631933428,6100.4625,67397.86538849292,76778.26936179916,34426.905977208065,306959.0593483036,82504.82882561497,33019.01232238072,22723.26375989719,52456.510964224944,160613.19924002246,119902.42926381373,22891.194118571577,69664.53249999999,-8791.0168228189,-10588.505756875733
2022Q3,581145.9,306768.1,22905.2,103575.1,2537.5,118922.0,27206.3,-168.0,352.6,99539.2,99186.6,-952.9,581990.8,321186.0,26035.7,109619.4,3177.5,121642.6,29146.4,-544.0,-28272.9,125540.9,153813.9,34817.8,50086.3,15268.5,616808.6,1.001,1.047,1.137,1.058,1.023,1.071,1.261,1.551,295779.8,250830.02464248548,45427.939412606254,988.818125,23725.95686952464,337.85625000000005,31468.075625,407694.11374452466,45885.398186401275,83637.586875,3224.095625,20758.042473994523,52771.58709113519,29024.73695396982,1035.5523070440324,6867.571250000001,66455.36045066008,77434.82541619519,33529.637623537295,315276.58887120074,82153.65782533343,32896.256564976145,22705.21125967645,52765.5005206903,162352.66781000828,119191.39470920374,24714.774994524643,55731.463124999995,863.8891747767921,-6886.438408924791
2022Q4,584042.1,307690.4,22827.1,103444.5,1894.6,120031.9,27597.8,107.2,1398.9,100392.8,98993.9,-950.4,594171.2,325835.9,26005.6,110570.3,2594.3,123179.9,29866.0,131.5,-24012.3,127180.8,151193.1,40033.9,57500.2,17466.4,634205.1,1.0170000000000001,1.0590000000000002,1.139,1.069,1.026,1.082,1.2670000000000001,1.527,298253.4,252708.92522058357,45793.602379130614,1246.12375,27122.27137557894,432.60937499999994,30582.103124999998,418982.223250579,46258.88684778312,88689.90437499998,3237.914375,20951.096517860333,53271.58054850953,29450.90974606691,1007.7174067141223,7055.684375,65537.94599673225,78295.8783689783,32369.912476538626,322842.07566354895,83451.77038944911,33331.95220153015,22806.925172739913,53265.55232552094,163865.836639708,118967.41700358971,28368.39512557894,61778.32499999999,5147.172159192036,-5901.67838096217
2023Q1,589145.6,309273.6,22875.2,105402.6,1060.3,120223.4,28806.9,68.1,1995.9,99242.3,97246.5,-560.5,606146.5,329915.7,26305.4,113056.9,648.7,125108.7,31071.8,95.0,-20055.7,121976.6,142032.3,32779.8,52673.0,19893.1,638926.4,1.0290000000000001,1.067,1.15,1.073,1.041,1.079,1.229,1.4609999999999999,299447.3,251812.16896378333,45922.50237947337,1413.326875,25963.597786144124,477.64125,33037.583125,436372.8896611442,45374.352329942296,105642.33625000001,3428.6875,21151.33949435825,54378.75880645167,30591.542553160896,995.531194053597,8959.62,68065.00396394925,78512.58847188574,32917.640710325824,318275.32015657966,81049.994322738,34783.25520707509,22796.950009930628,54384.02375714512,164970.26265836245,122084.91967454605,27376.924661144123,76511.08187500002,-7841.256076651742,-9792.925895090855
2023Q2,589531.5,306504.3,23587.2,104147.6,1155.0,118499.1,28153.5,-106.2,6701.4,100706.8,94005.4,889.6,617564.1,328963.3,26821.5,113102.8,2152.2,122570.5,30964.4,-196.8,-6814.0,126281.0,133095.0,36267.9,57375.0,21107.1,653831.9,1.048,1.073,1.137,1.0859999999999999,1.034,1.1,1.254,1.416,300049.2,255065.094688083,45638.29146290756,2294.290625,27240.206038218763,609.315625,32961.603125,437543.8747882188,44868.074628278766,104208.98125,3141.88125,21273.15691362958,52987.817121200926,29156.646343336783,949.2250426681023,8193.1375,70018.91296638908,79244.78989052516,37487.81388071014,316313.96844753856,82773.39046635963,32339.51372941849,22882.120271466272,52987.99165747115,166530.71776602656,122815.31926759979,29534.496663218764,74998.575,4962.553288283467,-9977.827410804515
2023Q3,582160.1,304318.9,23273.6,103884.1,-2160.9,118692.1,27710.3,-197.5,6944.5,102145.9,95201.4,-305.0,618274.2,329961.7,26902.1,114245.6,-2736.6,123652.0,30874.2,-312.8,-4312.1,132074.0,136386.1,35234.1,58092.7,22858.6,653508.3,1.062,1.084,1.156,1.1,1.042,1.114,1.2930000000000001,1.433,300412.9,254586.1813275258,45773.07268436753,2524.5249999999996,26833.058564337047,606.1427083333333,33002.004166666666,437725.7637726704,45236.737058133534,103945.71770833334,3403.4197916666667,21457.261872658648,53272.23297163997,29422.94011617802,915.6653005785689,7957.727083333332,65029.506710431604,79230.9825443092,32655.558065542413,322445.45941666147,83975.48561434634,32355.81101253251,22932.710017703626,53271.315434460215,168368.18239169873,118282.68451253514,29357.583564337045,74953.27604166667,2100.765484503936,-9891.44831883692
2023Q4,584932.5,304266.9,23257.3,105531.3,-627.8,118704.3,27626.1,-173.5,6872.0,104730.7,97858.6,-524.1,624549.8,332133.7,27123.6,117197.9,-697.2,123851.6,30995.2,-293.3,-5761.6,138138.6,143900.3,37600.1,61002.6,23402.6,662149.8,1.068,1.092,1.166,1.111,1.043,1.122,1.319,1.47,301730.7,256263.6348259778,46177.745980546104,3081.226041666667,23636.05990912077,528.5895833333333,33312.075,445712.7442841208,44894.86076856263,113259.31354166666,3476.8552083333334,21565.709365853916,53370.240411962914,29365.546442429924,905.5365127608162,8529.648958333333,67598.50708915373,80030.49293731239,34441.21255248465,317194.9274806713,81887.47046017958,33066.933343990066,23103.683298192962,53374.7662533837,170522.37941188854,120882.91214985841,26717.28595078744,83952.68333333333,1069.6590089403326,-8899.672398831986
2024Q1,584381.3,303478.6,22969.1,104770.1,-489.7,119116.1,27351.6,-182.8,7214.9,101578.5,94363.6,153.4,621923.6,332099.2,26805.4,116806.3,-1306.3,123894.6,30612.1,-348.7,-6639.0,135185.3,141824.3,36060.0,60828.4,24768.4,657983.6,1.064,1.094,1.167,1.115,1.04,1.119,1.331,1.5030000000000001,305735.7,257674.1920654523,46222.41313125769,3087.7854166666666,23521.704092744578,434.90104166666674,32548.158333333333,445046.8176344112,45628.34199605803,108890.80833333332,3375.9187500000003,21840.246237214877,53352.39947106465,29433.346916537434,872.5381658556504,7716.391666666666,68383.3966540321,80334.48334728312,33226.81160618794,320286.1771729977,85363.56228403506,34906.64104114265,23047.240216904713,53353.1252992978,173104.75746054488,121486.57794662839,26609.489509411243,80153.46979166666,-5804.708727587247,-13321.652583644202
2024Q2,583705.1,303464.5,22874.7,105835.4,-1343.2,121426.8,27499.2,-34.6,4845.3,102435.3,97590.0,-863.0,633654.7,334479.9,27140.7,119594.6,-773.0,128185.4,31530.0,-57.7,-6445.3,141575.8,148021.1,40363.9,65711.6,25347.7,674018.6,1.0859999999999999,1.102,1.186,1.13,1.056,1.147,1.382,1.517,309585.4,263011.78437616344,47617.98257464137,3280.3875000000007,28384.778770828045,532.0875,32890.22916666667,447497.3204374947,47781.35990973193,102175.34583333333,3539.320833333333,22025.707769846827,55307.80232399321,31332.858860675766,902.7597582329396,7435.604166666668,60979.25516418932,82416.42867021314,28207.377577637544,338312.2551017415,87812.39748832148,33074.097002213704,23085.278353379985,55320.89697228869,175630.0987568478,116602.37155213993,31665.166270828046,73356.52499999998,3005.888000035484,-9736.744076223986
2024Q3,588580.5,304968.5,23196.2,106807.9,512.9,121531.3,27878.3,-28.7,4562.5,105002.1,100439.6,-848.4,642141.7,338563.6,27569.1,121138.2,391.6,128960.2,32010.0,-23.0,-6467.9,142489.7,148957.6,39449.7,65930.0,26480.3,681591.4,1.091,1.11,1.189,1.1340000000000001,1.061,1.148,1.357,1.483,312971.7,264552.75836801424,47891.99761289868,3061.770833333333,29397.01020701526,684.8375,32766.845833333336,477119.70187368186,48436.939131944666,127529.86249999999,3474.5208333333335,22184.794985275512,55945.56519925165,31853.12807498316,924.5632991488789,7580.1875,70909.5665670309,83420.07438295861,35531.14692842684,333145.8788684523,87815.68582955025,35348.33490227411,23185.92145180438,55963.61282593642,178201.524700991,126843.09465663736,32458.781040348593,98922.37499999997,-22113.25190060929,-10854.141690061195
